X,Predicted,Real
držanje do moralnih principa,1,0
Vesela ili razdragana rekreaciona aktivnost za razonodu ili zabavu.,1,0
Saosećanje sa nekim ili nečim.,0,1
"kvalitet da čovek ne stavlja sebe prvo, već da je spreman da svoje vreme, novac ili trud posveti drugima",0,1
Proceniti vrednost nečega.,0,1
nešto što ima vrednost,1,0
Postati čvrst.,1,0
an authoritative declaration,1,0
izraziti zahvalnost ili pokazati poštovanje,1,0
može se koristiti i u vremenskom smislu,0,1
Obezbediti zabavu za nekoga.,0,1
u rimskoj mitologiji boginja sreće i sretne slučajnosti; u grčkoj mitologiji joj odgovara nTiha,0,1
utvrđeno tako da rezultat nije više sumnjiv ni upitan; definitivno poznat,1,0
Stanje biti zaposlen ili imati posao.,0,1
Nešto što povezuje.,1,0
(za naglašavanje značenja) izuzetno dobro,0,1
briga o razlikovanju dobra i zla ili pravednog i nepravednog; dobro ili pravedno ponašanje,0,1
"Kada se primeni, funkcioniše kako se očekuje.",1,0
Prepoznatljiv simbol.,1,0
Čin prilaska cilju.,0,1
"Koga karakeriše ili koji pokazuje odbijanje, poricanje ili suprotstavljanje; koji nema pozitivna svojstva.",1,0
Učiniti savršenim ili potpunim.,1,0
Osoba koja kreativno koristi svoj um.,1,0
Spojen ili vezan.,0,1
Onaj koji ima veliku moć ili silu ili snagu ili uticaj.,0,1
Koji odgovara za svoje postupke.,0,1
Osoba koja se brina o ljudima i njihovoj svojini.,0,1
zlonamerno zadovoljstvo,1,0
Prihvatati.,1,0
Velikog intenziteta ili snage.,1,0
Izraziti hvalu za nešto,1,0
Koji je pred erupcijom ili izbacuje lavu (o vulkanima),0,1
"zadobiti kakvu prednost, kao što su bodovi itd.",0,1
koji zaslužuje sažaljenje ili podstiče na sažaljenje,1,0
Smatrati vrednim.,1,0
Odsustvo kvaliteta koji bi činili nešto vrednim ili korisnim.,1,0
Imati sposobnost ili moć kreativnosti.,1,0
Primljena i shvaćena poruka koja smanjuje primaočevu nesigurnost.,1,0
Učiniti svetim pomoću religijskih obreda.,0,1
Podvrgnuti nedobronamernom smehu.,0,1
koji lako žali i sažaljeva,0,1
prijateljska narav,0,1
biti zaljubljen ili u ljubavi s nekim,0,1
Društveno držanje.,1,0
Aktivnost štićenja nekoga ili nečega.,0,1
Stanje zrelosti; puni razvoj.,1,0
Izjaviti za nekoga da nije kriv po krivičnim optužbama.,0,1
postići bod ili cilj,0,1
"prošireno značenje, naročito u psihološkom slislu, ogleda se u jačini strasti ili entuzijazma",0,1
Raspoloživi radnici.,1,0
"lična sloboda od ropstva, zarobljeništva i ugnjetavanja",0,1
Stanje ili uslov u kome je neko nevin za određen zločin ili uvredu.,0,1
Oporavak ili način čuvanja od gubitka ili opasnosti.,0,1
sposobnost postojanja ili delovanja u harmoničnoj ili usklađenoj kombijaciji,0,1
