X,Predicted,Real
"koji karakterisati ili koji pokazivati prihvatanje , slaganje ili uverenost . ",1,0
stanje u koji jesam nešto važno ili preko potrebno . ,1,0
"stanje u koji jesam sav sila u ravnoteža , međusobno se neutralizovati ",1,0
zaokružen podela telesni organ ,1,0
izazivati npr . evropski i azijski povratan groznica ,1,0
Započeti ili voditi rat . ,1,0
jednostavan stohastički proces u koji distribucija budući stanje zavisiti samo od trenutan stanje a ne i od taj kako se stignuti u trenutan stanje ,1,0
"u računarstvo , stanje datoteka u koji jesam ona razbiti i uskladištiti na mnogi različit lokaicje na magnetan disko ",1,0
proizvesti ruka . ,1,0
strah od nepoznat ili od donošenje odluka ,1,0
koji se tič princip dobra i zlo ; koji se uklapati u standard ponašanje i karakter koji jesam zasnovati na ovaj princip . ,1,0
"briga vezati za ovaj svet , nasuprot briga vezan za posthuman život . ",1,0
"Uništiti integritet nešto , obično silom ; razdvojiti u delić ili fragment . ",1,0
"izazvati ljutnja , bes . ",1,0
stanje dubok obuzetost ,1,0
zbir pojedinac čiji rad pomagati očuvanje zdravlje njihov klijent ,1,0
supstanca ili jedinjenje koji se dodavati da biti se izazvati hemijski reakcija ,1,0
Čin proveravanje ili potvrđivanje . ,1,0
proces u koji jedan ili više supstanca delovati jedan na drugi stvarati nov supstanca ,1,0
Društvena snaga koji povezivati osoba sa njihov obaveza i izazivati akcija koji snaga nalagati . ,1,0
"Učiniti prazniti , osloboditi sadržaj . ",1,0
koji jesam karakterističan za jedan stvar ili osoba . ,1,0
"normalan stanje napetost mišić , arterija , itd koji olakšavati odgovor na stimulans . Mog biti pojačan ( hipertonija ) ili oslabiti ( hipotonija ) . ",1,0
stanje kada deo muskulatura treper umesto da izvoditi kontrakcija . ,1,0
Čin koji se neki ili nešto remetiti ; pokretati nešto . ,1,0
mentalan čin koji se u potpunost odvijati u domena um ,1,0
čin uklanjanje nešto ,1,0
čin usporavanje ili zaostajanje ,1,0
osoba u srodstvo sa drugi . ,1,0
primeniti sila tako da se izazvati kretanje prema izvor kretanje ,1,0
objekt koji jesam posebno imenovati . ,1,0
lišiti neki nešto zahvaljivati obmanuti ,1,0
"onaj što jesam dobro , vredan ili korisno ",1,0
osobina atraktivan tanak osoba ,1,0
"koji jesam povezati sa trgovina , koji jesam uključiti u trgovina ili ga sponzorisati trgovina . ",1,0
početan uvodni deo statut ili zakon ( obično objašnjavati njegov svrha ) ,1,0
uzeti kao neželjen posledica neki događaj ili stanje stvar . ,1,0
dovesti u drugačiji stanje . ,1,0
Obeležen intenzivan fizički sila . ,1,0
biti podvrgnuti promena ili razvoj ,1,0
skup reč koji ispoljavati isti svojstvo u pogled fleksivnih oblik i distribucija ,1,0
Čin prenos nešto sa jedan mesto na drugi . ,1,0
ugašen vulkan na ostrvo Honšu ,1,0
čin raskidanje neki kontinuitet ,1,0
supstanca koji se rastvarati u rastvarač ; komponenta rastvor koji menjati svoj stanje ,1,0
odbijanje grupa ljudi da poštovati zakon jer smatrati da jesam zakon nemoralan ( npr . u znak protest protiv diskriminacija ) ,1,0
sekret endokrin žlezda koji se prenositi preko krv do tkivo na koji proizvoditi poseban efekt . ,1,0
Pobeći . ,1,0
proizvesti ili stvoriti proizvod stvoren ljudski ruka . ,1,0
"Karakteristično stanje osećanje , uobičajen ili relativno privremeno . ",1,0
"( u računarstvo , registar čiji sadržaj prolaziti kroz pravilan skup stanje ( obično jesam taj stanje koji odgovarati redom ceo broj ) ",1,0
čin pokretanje nešto po prvi put ; uvođenje nešto nov ,1,0
( pokretan ) imovina ili novac steći nezakonit ,1,0
koji slediti prihvaćen običaj i pristojnost . ,0,1
onaj koji jesam stalan ili postojan ,0,1
stanje biti zaposliti ili imati posati . ,1,0
u regularan korak bez prekid ,1,0
dobiti privremeno . ,1,0
odbolovati bolest ili prevazići šok . ,1,0
pokazivati poštovanje . ,1,0
Čin gnječenje . ,1,0
"učiniti velik u količina , broj ili snaga ",1,0
Čin upravljanje ; sprovođenje vlast . ,1,0
svaki star pompezan reakcionaran ultranacionalistički osoba ( prema crtan lik koji jesam stvoriti ser David Lov ) ,1,0
čin koji se neki iskorišćavati ili maltretirati ,1,0
pravni stanje nastati objavljivanje rat . ,1,0
Tražiti isplata . ,1,0
Čin primena ( koji davati praktičan sredstvo da se nešto postignuti ) . ,1,0
odbacivanje čin zabrana ,1,0
poslovanje koji obezbeđivati usluga turista ,1,0
"kvalitet koji činiti daa jesam nešto poželjan , vredan ili korisno . ",1,0
osećati zadovoljstvo zbog nešto ,1,0
