X,Predicted,Real
držanje do moralan princip ,1,0
Dan na koji se ne raditi po običaj ili zakon . ,1,0
Nešto ( osoba ili predmet ili prizor ) što umetnik ili fotograf izabrati da grafički predstava . ,1,0
i u metaforički značenje ,1,0
Veseli ili razdragan rekreacioni aktivnost za razonoda ili zabava . ,1,0
stanje u kme jesam nešto prisutan . ,1,0
samohodno vozilo koji se kretati po šina ,1,0
"proces ili niz aktivnost , posebno praktičan ili mehanički priroda , koji jesam uključiti u odrediti oblik rad . ",1,0
zagovornik princip humanizam ,1,0
Učiniti da nešto postati . ,1,0
koji se odnositi na korišćenje ili koji imati priroda deklaracija ,1,0
koji moći da odgovoriti na fizički stimulans ,1,0
privremen smeštaj u priroda za putnik ili turista . ,1,0
velik bogatstvo . ,0,1
oruđe koji se koristiti u sport . ,1,0
uređaj nalik na praćka koji se koristiti u raznim primitivan društvo za izbacivanje strelica ili koplje ,1,0
ispuniti gas ili vazduh ,1,0
neki društvo u određenom vremenski trenutak i na određenom mesto . ,1,0
Korišćenje fizički i li mentalan energija ; težak rad . ,1,0
deo oprema za golf koji igrač koristiti da biti udariti loptica . ,1,0
"radioaktivan transuranski metal , proizvesti bombardovanje plutonijuma neutron ",1,0
zapaljiv bezbojan gasovit alken ; dobijati iz petrola i prirodan gas i koristiti se za paroizvođnju mnogi hemikalija ; nekad se koristiti i kao anestetik ,1,0
u grčki mitologija lep mladić koji se zaljubiti u sopstven odraz ,1,0
Čin koji se sloboda neki osoba ograničiti tako što se ona zatočiti ,1,0
komunicirati bez reč ,1,0
kvalitet onaj što jesam teško otkriti ili analizirati . ,1,0
dug traka od tkanina koji se koristiti kao ukras ili za oglašavanje ,1,0
nešto što imati vrednost ,1,0
"merni instrument za otkrivanje i merenje intenzitet , pravac i trajanje kretanje zemljin kor ( kao kod zamljotresa ) . ",1,0
čin postizanje neki ciljati ili izvršenje neki naređenje ,1,0
rezonovanje koji pokazivati kako zaključak logički slediti prihvaćen premisa ,1,0
