X,Predicted,Real
preširok odeća od materijal za peškir koji se nositi nakon kupanje ili plivanje ,1,0
"osoba koji pregovarati , veće sa drugi da biti postignuti dogovor . ",1,0
"intenzivno učiti , kao pre ispit ",1,0
postati suv ili suv . ,1,0
"označavati povlačenje libido , kada se već dostignut zreo stupanj razvoj vraćati na ranije cilj i objekt , odnosno , na već prevaziđen i nezreo oblik ponašanje i zadovoljavanje ; javljati se kao reakcija na frustracija ili na traumatski doživljaj ; do regresija dolaziti kada se na put zreo način zadovoljenje naići na prepreka , a osoba jesam u stanje da pronaći odgovarajući rešenje ",1,0
vrsta zepsti iz Evropa ili Amerika sa velik i snažan kljuna ,1,0
tematski sadržaj razgovor ili diskusija . ,1,0
( geologija ) pukotina u zemljin kora koji jesam posledica pomeranje jedan njen strana u odnos na drugi ,1,0
vidra iz Evropa i Azija . ,1,0
Rođen u Azija ili stanovnik Azija . ,1,0
prolaz ka stomak i pluća ; u prednji delo vrata ispod brada i iznad ključne kosti . ,1,0
svetlozelen deciduous senovit drvo južne Evropa . ,1,0
GH ,1,0
"razmenjivati misao , pričati sa neki . ",1,0
zapadno indijski voće koji podsećati na mango ; često ukiseljen ,1,0
verovanje plemenski društvo ,1,0
mali bel -ili ružičasto-bela saprofitna šumski biljka koji imati visći cvet i lišće nalik na krljušt ; vremenom crn . ,1,0
novčan jedinica Švedska ,1,0
"Australija , Novi Zeland i susedna ostrvo Južnog Pacifik ",1,0
kompatibilnost opservacija ,1,0
osećati zadovoljstvo zbog nešto ,1,0
osoba koji nezakonito držati žrtva zatvoren obično tražiti otkup ,1,0
zaokružen podela telesni organ ,1,0
Kolač baba preliven sirup koji sadržati rum . ,1,0
odlomak iseći iz novina ili časopis ,1,0
prirodan količina tekući voda koji teći po zemlja ili pod ona ,1,0
Oruđe za praktičan upotreba ( posebno u domaćinstvo ) . ,1,0
proizvoditi zvonak zvuk . ,1,0
tvrditi omotač zemlja . ,1,0
objekt koji jesam recipijent ili benefaktiv radnja glagol ,1,0
trpezarijski rublja ,1,0
prilika da izložiti slučaj i da vi saslušati ,1,0
Mladunče koza ,1,0
koka kola jesam komercijalan marka pića kola ,1,0
zagovornik iredentizam ,1,0
jedan od osam Isusov izreka sa početak beseda na gora ; na latinski svaki izreka počinjati sa ` beatus ` ( blažiti ) ,1,0
razgovarati o nešto u detalj . ,1,0
mali radnja na vašar za prodaja roba ili zabava . ,1,0
"mesto gde nešto počiniti , gde nastajati . ",1,0
stanovnik Sausijske Arabija ili poreklo iz ona ,1,0
evropski kozodoj ,1,0
vežbati šta ,1,0
biti koji potez povući kao korak bliže cilj ,1,0
vreme koji jesam proteći . ,1,0
neki telesni svojstvo . ,1,0
velik crven sorta kupina ,1,0
"povezati zajedno , posebno u par ",1,0
"nemetalni tetravalentni element koji se pojavljivati u tri alomorfna stanje : amorfan ugalj , grafit i dijamant ; pokavljuje se u sav organski jedinjenje . ",1,0
"ukloniti nešto konkretno , npr . dizanje , guranje , uklanjanje , ili ukloniti nešto apstraktan . ",1,0
dovesti do izvršenje . ,1,0
okeanski bucanj . ,1,0
svrgavanje vlada od strana podanik . ,1,0
"biti na velik udaljenost u vreme , prostor . ",1,0
umeti nešto uraditi ili imati potreban znanje . ,1,0
posebno jedan strana lista ,1,0
ostati jesam još samo da se doterati neki finesa u igra plaviti . ,1,0
zaposliti koji pomagati sav nadređen u izvođenje dodeljen zadatak . ,1,0
specifikacija princip dizajniranje koji uključivati format podatak i procedura za kreiranje mrežni konfiguracija za obrada podatak ,1,0
morski školjka koji imati grub nepravilan školjka ; nalaziti se ugalvnom na morski dan u priobalan voda . ,1,0
u neki klasifikacija uključivati rod Bs ; bivo ,1,0
evropski ris . ,1,0
krupan morski i rečni riba hrskavičav kostur . ,1,0
proizvoditi zvuk lajanje . ,1,0
pričati koji govoriti o ljubav ,1,0
rod vrlo rasprostraniti evroazijski trave-cvetnice sa okrugao srcolik list i glava cvet koji padati . ,1,0
prijatelj jesam se rastati posle zabava . ,1,0
finansijski dobit ( zarađen ili nezarađena ) koji se nagomilavati tokom dat vremenski perioda . ,1,0
Stepenište od jedan sprat do odmorište ili do drugi sprat . ,1,0
sin Zevs i Evropa ; kralj drevan Krit ; naložiti Dedal da izgraditi lavirint ; posle smrt Minos jesam postati sudija u podzeman svet ,1,0
plavo-crne bobica sličan Američkoj borovnica ,1,0
"pravni dokument koji sadržati sporazum , dogovor , saglasnost između stranka ",1,0
izgubiti svaki nada ,1,0
naglo zaokrenuti ; iznenada promeniti smer ,1,0
"ravnati , rastezati ili oblikovati metal ili staklo , valjati ili provlačiti kroz kalup ili razvlačiti ga. ",1,0
kolekcija činjenica iz koji se moći izvesti zaključak . ,1,0
"nemati zub , a umesto ona u gornji vilica imati dva red poprečno postavljen rožnih ploča koji jesam utvrditi za nepce . ",1,0
Moguća alternativa . ,1,0
motorni alatka za sečenje drvo ,1,0
"glina , mulj ili šljunak koji nositi brz struja i deponovati tamo gde se struja usporavati ",1,0
Povećati cena . ,1,0
obao žut tropski voće ,1,0
Mišićno tkivo se sastojati od ćelija ( mišićni vlakno ) koji imati sposobnost kontrakcija . taj se sposobnost zasnivati na prisustvo kontraktilnih vlakno ( miofibrila ) koji jesam izgraditi od protein aktina imiozina . Mišić se kontrahovati kao odgovor na nadražaj koji jesam do on dospeti određenim nerv . u svaki mišićni ćelija ulaziti jedan nervni vlakno i mesto njihov povezivanje nazivati se motorni ploča ( periferan sinapsa ) . ,1,0
jednostavan stohastički proces u koji distribucija budući stanje zavisiti samo od trenutan stanje a ne i od taj kako se stignuti u trenutan stanje ,1,0
"koji jesam usmeriti duž radijus , poluprečnik ; ići od centar krug i lopta ",1,0
MY ,1,0
rasprostraniti po severnoamerički prerija ; kopati naselje koji se daleko prostirati . ,1,0
"degeneracija ( propadanje ) pojedini struktura kičmeni stub , najčešće intervertebralnih ( međupršljenskih ) diskusa , veza ( ligament ) i zglob ; osnovni klinički pokazatelj cervikalni spondiloza jesam bol u vrat , radikulopatija ( oštećenje nervni koren ) i mijelopatija ( oštećenje kičmeni moždina ) ",1,0
Načiniti nešto . ,1,0
dijakritički znak ( - ) koji se stavljati iznad vokal kako biti označiti dug zvuk ,1,0
pomeriti se da biti napraviti mesto za neki ili za nešto ,1,0
prestati opirati se ; prestati boriti se ,1,0
deo telo između vrata i nadlaktica . ,1,0
crveno stoni kalifornijski grožđe ,1,0
udruživanje tri ili više homologih hromozom tokom prvi deoba u mejozi ,1,0
onaj što jesam otkriven instinkt ili zaklučivanjem a ne prepoznavanje uočen znak ,1,0
savremen dijagnostički slikovan metoda . osnovni prednost metoda jesam velik mogućnost razlikovanje različit tkivo organizam čovek i njihov prikazati u različit ton siv skala . ,1,0
novčan jedinica Brazil ,1,0
pileći krilce spremati sa roštiljskim sosem ,1,0
poklapati se sa red Pholidota . ,1,0
"jako tanak parac tkivo , mineral ili neki drugi supstamce koji se ispitivati pod mikroskop . ",1,0
predstaviti kao slično . ,1,0
osoba čiji jesam svetost izuzetan ,1,0
nit DNK u jezgra ćelija koji jesam nosilac gen u linijski redosled ,1,0
evroazijski golub sa beo pruga oko vrata . ,1,0
zaslađen napitak od razblažen voćni sok ,1,0
pesma čiji stih počinjati slovo alfabet u pravilan redosled ,1,0
an authoritative declaration ,1,0
prisustvo jedan ili više cista u dojka ,1,0
stanovnik severni delo malajski poluostrvo i Malezija ,1,0
agile long-tailed nocturnal African lemur with dense woolly fur and large eyes and earsNoćni afrički lemur sa gust vunast krzno i velik oči i ušia . ,1,0
"kod biljka ili životinja , ona koji pripadati pol koji proizvoditi ćelija koji se moj oploditi i iz koji se razvijati potomak . ",1,0
evroazijski slačica koji se gajiti zbog rezak seme od kogase prav senf . ,1,0
nauka o zemlja koji se baviti fenomen atmosfera ( posebno vremenski prilika ) ,1,0
proizvoditi ga mlečan žlezda ženski sisara za ishrana mladunčad . ,1,0
"prekinuti emitovanje , npr . o radio-stanicama ",1,0
najmanji sadržalac koji jesam deljiv svaki broj iz dat skup ,1,0
metal koji jesam otporan na korozija ili oksidacija . ,1,0
pozvati neki da ući ili navratiti . ,1,0
doktor koji praktikovati veterina . ,1,0
tipski rod porodica Clupeidae : haringa . ,1,0
samleven mahuna i seme rezak crven paprika iz rod Capsicum . ,1,0
deo zemlja koji se moći posebno razmatrati ,1,0
neki ko podučavati učenik da svirati klavir . ,1,0
"u grčki mitologija sedam kćer Atlas , polusestra Plejada ; onaj jesam hraniti beba Dionis pa ona jesam Zevs za nagrada staviti među zvezda ",1,0
zameniti ili dati nešto u zamena . ,1,0
Uključuje kukavica i ? ? ,1,0
stanovnik Burma ( Mijanmar ) ili poreklo iz Burma ,1,0
osnovni saznajni proces u koji nešto počinjati da predstavljati nešto drugi ,1,0
u predeo sekundaran suženje akrocentričnih hromozom nalaziti se gen za rRNK čiji transkripcija se omogućavati obrazovanje nukleolusa na taj deo . ,1,0
Površinska iskopina iz koji se vaditi kamen ili ? ,1,0
osoba koji ne prihvatati nov ideja ,0,1
znak ili znamen koji jesam ostaviti nešto što jesam proći ,1,0
Spremište za roba . ,1,0
lokalan i dobro definisati uzvišenje zemlja . ,1,0
koktel koji se praviti od viski i gorak lista i šećer sa komadić voće ,1,0
podroban analitičan ili objašnjavati esej ili diskusija ,1,0
"Izdužene riba koji imati karlični peraja , a nemati skelet ili jesam on redukovati . ",1,0
posuđe napraviti od visoko kvalitetan porcelan ,1,0
"objekt u koji jesam sedište visok obrazovanje , uključivati uprava , smeštaj kao i prostorija za istraživanje i nastava . ",1,0
žaba primalja ,1,0
biti koji od nekoliko nerv simpatičkog delo autonoman nervni sistema koji inerviše utroba i krvni sud . ,1,0
beo sos sa rendanim sir ,1,0
ples kao deo društven okupljanje . ,1,0
koji se odnositi na stanje brak ,1,0
tipski rod porodica Mullidae : barbun . ,1,0
prugast kornjača ,1,0
ukloniti ( artikl ) iz izvor . ,1,0
kiselkast australijski voće nalik na tikva sa drvenkastom kor i velik semenka ,1,0
protozoa sa mikroskopski izraštaj koji se šire od površina ćelija ,1,0
"jako tvrd italijanski sir oštar ukus , pogodan jesam za rendanje ",1,0
"preliv sa sirće , ulje , beo luka i začinski bilje : origano , bosiljak i mirođija ",1,0
rod gušter iz porodica Iguanidae . ,1,0
ponašanje koji jesam u sklad sa prihvaćen standard ,1,0
tipski rod porodica Gruidae : tipičan ždral . ,1,0
rod familija Čprinidae : šaran . ,1,0
dokaz koji ukazivati na moguć rešenje ,1,0
otvor za vrat ; deo odeća blizu otvor za vrat . ,1,0
ideal prema koji se nešto moći procenjivati ,1,0
obrada podatak kod koji se neki funkcija obavljati na različit mesto koji jesam povezati transmisioni mogućnost ,1,0
priručnik sa kratak uputstvo ,1,0
rod porodica Salamandridae . ,1,0
osoba koji praviti ili popravljati cipela . ,1,0
moljac i leptir . ,1,0
polovina jedan sat ,1,0
izneti optužujući tvrdnja ,1,0
lekar koji se specijalizovati za bolest oči . ,1,0
biti pod ugao . ,1,0
tresti se kao od hladnoća ili strah . ,1,0
tropski deo Tihog okean blizu jugoistočni Azija u koji jesam čest tajfun ,1,0
tipski rod orodice Rhamnaceae : krkavine . ,1,0
pojam u propozicija koji jesam povezati sa referent propozicija ,1,0
uzdignuti se . ,1,0
stajni ekstremitet donji udati kod kičmenjak . ,1,0
vlada koji jesam slobodan od vanjski kontrola ,1,0
prednji strana brod ili letalice . ,1,0
rod jastrebov koji uključivati eja ,1,0
glavni i velik grad Antigva i Barbuda ; na ostrvo Antigva ,1,0
stignuti kamo i ukrcati se ,1,0
zrak sunce . ,1,0
"uzan trakast testenina sa jaje ; spremati se sa goveđi , teleći ili svinjski meso a ponekad i sa zečetina ",1,0
ukloniti voda iz šta ,1,0
ugao koji zaklapati dva susedne stranica mnogougaonik ,1,0
"savetodavan , zakonodavna , upravni ili sudski skupština ",1,0
tvorevina koji jesam stvoriti neki osoba ili neki proces . ,1,0
glavni i velik grad Dominika ,1,0
pokrivač napraviti od tkanina ,1,0
kineski knedla ispuniti začinjen mleven svinjski meso ; obično se služiti u supa ,1,0
Lini koji obrazovati rub odeća oko vrata . ,1,0
velik odeljak gljiva heterogen oblik za koji jesam poznat stadijum polni oplođavanje . ,1,0
putovanje organizovan sa specijalan cilj . ,1,0
Uobičajena jarebica u Evropa . ,1,0
azijski buba koji proizvoditi svila . ,1,0
penjač ,1,0
"planinski jezero centralni Afrika , između Ruanda i Kongo ",1,0
Čvrsto stisnuti među prst . ,1,0
"Penjačica poreklo iz Kina , raširen i u drugi predeo zbog jestiv zelen plod . ",1,0
zemlja koji vladati kralj ili kraljica . ,1,0
govornički figura u koji jesam namerno poremetiti red rečenoičnih deo ,1,0
na ili blizu severni pol ,1,0
transuranski element koji nemati u priroda ,1,0
neki od mnogobrojan suvozemni vodozemac koji podsećati na gušter i koji se vraćati u voda samo za razmnožavanje . ,1,0
spojiti ili vezati . ,1,0
"vernik , sledbenik islam . ",1,0
nešto što pokrivati ceo stranica ,1,0
stanje promena ,1,0
"koji jesam originalan ; jesam produktivan , ne donositi ništa neobično niti sveže . ",0,1
utensils made with copper ,1,0
nauka o sistematski klasifikacija ,1,0
preliminaran verzija pisan delo ,1,0
"zimzelen ili listopadan grm koji rađati bobica : borovnica , američki kljukva . ",1,0
stanovnik Turska ili poreklo iz Turska ,1,0
jaje koji se spremati posebno u pavlaka ili puter u mali posuda za pečenje ,1,0
tvrd jednogodišnji žitan trava koji se gajiti u severni Evropa gde jesam njen zrno glavni sastojak crn hleb . ,1,0
dobro začinjen pirinač ( sa orah ili mleven jagnjetina ) pržiti ili kuvati ,1,0
zakrivlen na spolja ,1,0
"koji imati veseo karkater , jesam sklon briga . ",1,0
imitiranje ponašanje neki osoba ,1,0
obećati svečano i formalno ,1,0
Mogućnost i želja da se kupovati dobra i usluga . ,1,0
tipski rod porodica Scombridae . ,1,0
koji jesam sklon ljubav ili ispoljavanje ljubav ,1,0
stanje u koji nešto ona povezati . ,1,0
"tropski drveće , žbunje ili drvenase penjačica . ",1,0
stanovnik Mađarska ili poreklo iz Mađarska ,1,0
taman smeđ do crn Mika koji se javljati u magmatski i metamorfnim stena ,1,0
"medalja od bronza , ili koji izgledati kao da jesam od bronza , koji se obično davati neki ko jesam treći na neki takmičenje . ",1,0
glavni i velik grad Nepal ,1,0
plijenorke ,1,0
neki od raznovrstan dnevni ptica grabljivica koji imati gol glava i slab kanđe a hraniti se uglavnom crkotina . ,1,0
varijantni forma grafema - kao ' m ' i ' M ' ,1,0
mali najčešće beo lešinar Afrika i južne Evropa . ,1,0
knjiga sabran himna ( crkven pesma ) ,1,0
matematičar čiji jesam specijalnost geometrija ,1,0
"esej , članak ( posebno onaj napisati kao zadatak ) ",1,0
beskičmenjak sa spojen stopalo : arachnids ; crustaceans ; insects ; millipedes ; centipedes ,1,0
Povećanje brojati neizmiren deonica korporacija bez menjanje osnova akcionar . ,1,0
