X,Predicted,Real
argentinski oklopnik sa šest pokretan ploča ; trbušni strana jesam pokriti čekinjast dlaka . ,1,0
grana antropologija koji se baviti geneza ljudski biće i raznima varijacija ,1,0
radioaktivan transuranski element ; otkriti prilikom bombardovanje kurijuma alfa čestica ,1,0
složen sočivo koji formirati slika bez hromatski aberacija ,1,0
Povlačenje iz aktivnost grupa . ,1,0
"plod mašta ; osoba koji postojati samo u legenda , mit i priča . ",1,0
visoko mesto ,1,0
tekući traka koji u fabrika prenositi roba i deo ,1,0
koji moći da se desiti ili da postojati . ,1,0
izvoran ili ograničiti na odrediti region ,1,0
jedan iz serija koji se periodičan izdavati . ,1,0
"železnički kola koji ići uzbrdu a vući ona kabl i koji uvek ići u para - jedan kola gore , drugi dole , jedno drugi držati ravnoteža ",1,0
terenski igra lopta ( naročito bejzbol ) ,1,0
poliedar sa poligon u osnova i trougaonim strana sa zajedniÄkim vrh ,1,0
koji osećati ili izazivati radost ,1,0
Učiniti da se neki ili nešto ponašati na odrediti način . ,1,0
"Držati u određenom stanje , pozicija ili aktivnost ; npr . držati čistiti . ",1,0
"čin koji se nešto menjati da biti se dovesti u ažuran stanje , obično dodavanje nešto ",1,0
deo lice iznad oči . ,1,0
protestni akcija radnički i manjinski grupa u cilj ispunjenje zahtev ,1,0
konj riđ dlaka . ,1,0
depresija u zemlja povezati sa podzeman prolaz ( posebno u krečnjačima ) koji se formirati rastvaranje ili rušenje kavernozan krov ,1,0
pupavac . ,1,0
generator koji dobijati energija od vetar ,1,0
pakujac ,1,0
student ( ili bivši student ) na koledž ili univerzitet ,1,0
serija vrednost promenljiv u sukcesivan vremenski trenutak ,1,0
statistički relacija između dva i više proemnljivih koji jesam takav da sistematski promena vrednost jedan variable jesam pratiti sistematski promena drugi ,1,0
"Muzički žanr koji jesam široko prihvatiti , ali obično vrlo kratko trajati . ",1,0
vladin bira posvetiti obavljanje neki specifičan funkcija . ,1,0
lekar koji jesam specijalizirati psihijatrija . ,1,0
na koji mesto postaviti biti ( kao o kuk okačiti ) ,1,0
"za životinja , potpuno razviti . ",1,0
napuniti ili natovariti do kraj . ,1,0
"koji uzrokovati množenje , širenje , npr . kalamljenjem ",1,0
polaznik koji se upisati u neki obarzovnu institucija . ,1,0
Glavna podela geološki vreme ; era se obično deliti na dva ili više perioda . ,1,0
small homopterous insect that usually lives and feeds on plants and secretes a protective waxy covering ,1,0
Pomazanje kao deo religijski obred isceljivanje ,1,0
Doći do tačka ključanje i preći iz čvrst u tečan stanje . ,1,0
merač za snimanje brzina i smerati vetar ,1,0
advokat koji jesam specijalista za razvod i poništenje brak . ,1,0
izvršavanje program koji imati prioritetan prava na računarski sistem ,1,0
javan isprava koji država izdavati sav državljanin za putovanje u inostranstvo i povratak u domovina ,1,0
ustinjena i želatinirana usitnjen svinjetina ,1,0
Dvogodišnja evroazijka biljka ; upotrebljavati se za stočan i ljudski hrana . ,1,0
grampozitivne štapičaste bakterija koji proizvoditi mlečan kiselina naročito u mleko ,1,0
dijakritički znak ( ~ ) koji se stavljati iznad slovo n u španski kako biti se označiti palatalni nazalni zvuk ili koji se stavljati iznad vokal u portugalski kako biti se označiti nazalizacija ,1,0
Društvena pripitomljen pčela koji proizvoditi med . ,1,0
sistem koji se formirati interakcija zajednica organizam sa njihov fizički okruženje ,1,0
"preusmeravanje misao , osećanje i nagon sa jedan predmet ili osoba na drugi osoba ili predmet ; ljudi često koristiti pomeranje kada ne moći da ispoljiti svoj osećanje prema neki osoba na siguran način ",1,0
koji inavodi na divljenje ili odobravanje ,1,0
an Angli formed by two straight lines ( in the sam planuti ) ,1,0
"učestvovati u izgradnja ćelijski skelet , odnosno mikrofilamenata ",1,0
"koji imati samo jedan deo , npr reč koji jesam složenica i nemati afikse ",1,0
slikar ili crtač portret . ,1,0
suhoperka ,1,0
grana matematika koji izučavati i razvijati matematički princip sam po sebe ,1,0
tržnica na koji se prodavati namirnica ,1,0
"dubok rupa koji jesam iskopati i prazniti se da biti se izvaditi voda , ulja ili gas . ",1,0
varijantni fonološki reprezentacija morfema ,1,0
ugao koji graditi dva objekt i posmtrač ( koji jesam u teme ) koji ona posmatrati ,1,0
"proces smanjenje nešto po zapremina , prostor , područje ili polje . ",1,0
krpelj sa tvrd opna na leđa i deo usna koji štrčati iz glava . ,1,0
"obezbeđivati komentar , na primer za film ",1,0
"isprava , dokument koji sadržati isključiv ( ekskluzivan ) prava na objavljivanje ( izdavanje ) i prodavati književan , muzički ili umetnički delo ",1,0
imovina u oblik materijalan dobro . ,1,0
mural uradjen tehnika akvarel na vlažan malter ,1,0
"promeniti sedište , zvanje ili mesto zaposlenje . ",1,0
"planirati tajno , obično nešto nezakonit . ",1,0
izgled koji predočavati lice osoba . ,1,0
"bezbojan element , jedan od šest plemenit gas ; imati ga u veoma mali količina u vazduh . ",1,0
aeroban bakterija ( neki od ona proizvoditi antibiotik streptomicin ) ,1,0
"kuhinjski aparat sa sečivo koji se moći menjati ; služiti za sečenje , mešanje , gnječenje hrana ",1,0
"Jelen , irvas , los ",1,0
Koža i njen dodatak . ,1,0
"postupak povečanja zapremina , prostor ili polje . ",1,0
nauka koji se baviti izučavanje fizički svet i njegov fenomen . ,1,0
higrometar koji pokazivati varijacija relativan vlažnost atmosfera ,1,0
koji strogo ograničavati referencija modifikovan reč ili sintagma ,1,0
ZW ,1,0
slediti neki procedura ili zauzeti neki kurs . ,1,0
akt koji činiti da prethodan akt ostati bez učinak ( kao da jesam ni učiniti ) ,1,0
dugačak crkven odežda bez rukav koji sveštenik nositi preko misne košulja ,1,0
podatak o neki fizički stanje koji se korisnik prezentirati na metar ili neki sličan instrument . ,1,0
ukloniti unutrašnji deo ili jezgra nešto . ,1,0
"Sprečiti da se pokvariti , o hrana . ",1,0
mešan salata sa preliv ,1,0
kongenitalna tendencija ka nekontrolisan krvarenje ; obično se ispoljavati kod muškarac i prenositi se sa majka na sin ,1,0
"šetati se ; krenuti u šetnja , šetati se iz zadovoljstvo ",1,0
Oruga po koji se kretati tramvaj . ,1,0
any of various beetles of the family ( Or subfamily ) Melolonthidae ,1,0
smanjiti intenzitet nešto ; obuzdati ; zadržati u granica . ,1,0
drugi ime za Bolonjsku kobasica ,1,0
"akrobatski poduhvat u koji se noga obrtati iznad glava ( napred ili nazad ) , pa se vraćati nazad ",1,0
čvrst tane koji se ispaljivati iz vazdušan pušak ,1,0
prisilan potčinjenje kontrola drugi . ,1,0
"proizvesti erupcija i očvršćavanje na zemljin površina ili blizu ona ; odnositi se na riolit , andesit ili bazalt ",1,0
ukloniti nešto rezanje . ,1,0
proces očvršćavanje magmatski rastopa . ,1,0
puzavac ,1,0
osoba koji se brina o ljudi i njihov svojina . ,1,0
otvoriti zona na susret dva ili više ulica ,1,0
onaj koji emitovati svetlost nakon izlaganje zračenje iz spoljni izvor ,1,0
porez koji se sakupljati tako što se zahtevati kupovina markica koji se lepiti na dokument ,1,0
stvaranje muzički delo . ,1,0
operacija na tačno dva operanda ,1,0
rakun ; ? coatis ; ? cacomistles ; ? kinkajous ; i ponekad panda . ,1,0
javno ili službeno najaviti ,1,0
uređaj koji proizvoditi para ili gas ,1,0
poseban linija rad koji jesam usvojiti kao svoj karijera ,1,0
diskusija čiji namera jesam da dovesti do sporazum . ,1,0
primjena biološki princip na proučavanje i projektovanje inženjerski sistema ( naročito elektronski sistema ) ,1,0
biti koji telesni struktura ili deo nalik na ploča ,1,0
vežbati šta ,1,0
meteorologija ukupan opseg atmosfera - posebno gornji sloj ,1,0
bafer koji čuvati podatak dok štampač ne biti spreman ,1,0
Nešto što jesam zapoveđen . ,1,0
praktičan primena nauka u trgovina ili industrija ,1,0
Ublažavanje patnja ; pokazivanje velik dobrota prema izmučen . ,1,0
odbijanje da prepoznati neki koji znati ,1,0
pronaći i ispraviti greška u kod računarski program ,1,0
događaj u koem se nešto premeštati bez rotacija ,1,0
udeo u profit ,1,0
istorijski doba koji imati izraziti karakteristika . ,1,0
glumljenje lik na scena ,1,0
ispečen smeša od iseckan govedina ,1,0
Učiniti da nešto promeniti vlasništvo . ,1,0
imati odrediti osobina u vožnja ,1,0
dizati na treći stepen ,1,0
setovati na nula ili početan pozicija ,1,0
specijalan grupa koji jesam delegirati da razmotriti neki stvar . ,1,0
unripe beans removed from the pod before cooking ,1,0
elektrolit velik molekularan težina ,1,0
administrativan podela okrug . ,1,0
Časovi u tok dan kada čovek ne spavati ( posebno radnih dan ) . ,1,0
dokument koji moći da se uviti ( kao za čvanje ) ,1,0
testenina sličan špagetama ali tanjiti niti ,1,0
komunikacija koji se zasnivati na vida ( ? ) ,1,0
"nov obraćenik , posebno u jevrejski vera ",1,0
primeniti zaključak dobijen na konkretan slučaj na opšti slučaj ,1,0
Odštampana ili napisati kartica koji se predavati kao znak poseta . ,1,0
registar geografski pojam kao na poleđina atlas ,1,0
"lpromatranje , ispitivanje trbušni duplja radi ispitivanje uzrok bolest ",1,0
postati zreti . ,1,0
šafranika ,1,0
jedan primerak ili jedan pojavljivanje neki događaj . ,1,0
čvrsto zgrabiti ,1,0
stavak u lista ili sekvencija ,1,0
nauka o sistematski klasifikacija ,1,0
kombinovati u jedan . ,1,0
biti koji od raznih igra karta u koji se igrač kladiti da držati jak karta ,1,0
"mali crv koji inficirati čovekov crevo i rektum , posebno kod deca . ",1,0
"tvar u tečan agregatni stanje koji nemati utvrđen oblik , ali imati utvrđen zapremina ",1,0
postati sličan okolina ,1,0
dominacija jedan država nad njen saveznik ,1,0
salata čiji jesam osnova makarone ,1,0
Indonežanska divalj svinja sa ogroman kriv zub . ,1,0
gastropode ( puž ) ; školjkaši ; glavonožac ; ? chitons ,1,0
Proći pored nešto . ,1,0
Veličina za koji se nešto smanjivati . ,1,0
"severnoamerički reka , granica između SAD-a i Meksiko , ulivati se u Meksički zaliv ",1,0
"rastojanje , ili površina ili zapremina preko koji se nešto rasprostirati . ",1,0
biti deo šta ,1,0
"hrskav , začinjen pileći krilce ",1,0
"uzrokovati da šta krenuti u određenom pravac vršenje sila , fizički ili u apstraktan smisao ",1,0
Ericaceae ; Clethraceae ; Diapensiaceae ; Epacridaceae ; Lennoaceae ; Pyrolaceae ; Monotropaceae ,1,0
mali zemljotres ,1,0
proces u koji jedan supstanca natapati drugi ,1,0
čin dodavanje anotacija ,1,0
"upadljivo sazvežđe južne hemisfera , blizu Južnog krsta ",1,0
štanglica koji sadržati granolu ,1,0
micati se neprestano . ,1,0
Majk nečiji deda ili baba . ,1,0
"ponovljen snimanje tkivo dobijati se razlika u signal koji jesam posledica promena u tkivo koji nastajati njegov korištenje . kako jesam obično reč o snimanje mozak , ovaj snimanje jesam moguće pokazati aktivnost delovati mozak pri izvršavanje neki zadatak . ",1,0
"alat koji se sastojati od nekoliko kukica za hvatanje i držanje , često bačen konopac ",1,0
oljušten krompir koji se kuvati a zatim pasirati ,1,0
virus koji jesam pathogen životinja ,1,0
staviti u pogon pokret prekidač . ,1,0
staviti pomoću šarka u položaj da se dozvoliti slobodan kretanje u jedan pravac . ,1,0
veznik koji uvoditi zavisnu rečenica ,1,0
Učiniti ili prisiliti da se prihvatiti nacizam ili nacistički karakter . ,1,0
vreme u život ( obično izraziti u godina ) kada do izražaj dolaziti neki poseban sposobnost ili moć ,1,0
adresa na koji neki živiti . ,1,0
