X,Predicted,Real
Osećanje pomanjkanje briga . ,1,0
proizvoditi ritmičan zvuk . ,1,0
stanje onaj što sadržati ili jesam prekriven tečnost ( posebno voda ) . ,1,0
u psihoanaliza postojati i tumačenje da roditeljski figura ( i njihov vrednost ) se projektovati na dete . Glas savest jesam obično glas jedan od roditelj . ,1,0
neki čiji jesam posati da snabdevati potrošač određenom usluga ili dobar . ,1,0
promena sa jedan mesto ili stanje ili stepen u drugi . ,1,0
koji imati ili koristiti moć da proizvesti govor ili zvuk . ,1,0
smanjenje vrednost stvar usled činjenje ili nečinjenje ,1,0
nesmanjen i nenarušen celovitost ili ukupnost . ,0,1
"Karakteristični deo lice čovek : oči , nos , usta i brada . ",1,0
general visok rang ,1,0
raketa koji imati sistem navođenje koji jesam usmeravati prema cilj koji emitovati infracrven zračenje ( kao mlazni motor ) ,1,0
proizvesti deflacija . ,1,0
jedan od država koji činiti Australija ,1,0
"visok deo leđa na dan vrata raznih životinja , posebno tegleći životinja . ",1,0
"( krivičan prava ) pravnosnažan , osuđujući presuda u krivičan postupak sa dosuđen kazna ",1,0
"biti u sklad , harmonija . ",1,0
junak koji jesam poznati po svoj snaga ; obaviti jesam @card@ velik zadatak da biti postati besmrtan ,1,0
imati nagnuti pravac ili položaj ,1,0
intenzivan ili preterano loš ili neprijatan po kvalitet ili stepen . ,1,0
"hirurg koji ulepšavati telo , posebno lice . ",1,0
stanje telo ili telesni funkcija . ,1,0
osoba sa neobičan ili čudan ličnost ,1,0
( filozofija ) doktrina prema koji jesam verovatnoća ( pošto jesam pouzdanost nedostižan ) dovoljan osnova za verovanje i delanje ,1,0
nešto što se dodavati jela ( kao peršun ) radi lep ukus ili izgled ,1,0
formalan prisustvo ( na sud ili saslušanje ) stranka u postupak ,1,0
protrljati u cilj brisanje . ,1,0
"potpuno razvijati osoba , od doba zrelost nadalje . ",1,0
postupak koji primenjivati medicinski ili stomaptološki radnik . ,1,0
"radioaktivan gasovit element koji nastajati dezintegracija radijum , težak od inertan gas , imati ga u priroda , smatrati se štetan za zdravlje . ",1,0
velik pingvin s Antarktik ,1,0
staviti u redosled za sudski postupak ,1,0
"koji imati samo jedan deo , npr reč koji jesam složenica i nemati afikse ",1,0
koji strogo ograničavati referencija modifikovan reč ili sintagma ,1,0
slikovnica za deca sa crtež namenjen za bojenje ,1,0
stanje nečiji finansije . ,1,0
u stanje kada ne funkcionisati ,1,0
grana medicina koji se baviti primena raznih vrsta zračenje u cilj dijagnostikovanje i lečenje stanje odnosno bolest . ,1,0
osoba čiji bogatstvo prevazilaziti u vrednost jedan milion dolar ,1,0
izraz bez reč ,1,0
klasa koji zauzimati visok pozicija u društven hijerarhija ,1,0
svojstvo koji se uočavati dodir ,1,0
primati informacija ( nadražaj ) iz spoljašnji i unutrašnji sredina koji se zatim senzitivan neuronima prenositi do odgovarajući centar nervni sistema . ,1,0
"aktivnost suvozemni ili pomorski snaga , kao što jesam manevar ili kampanja . ",1,0
psihoaktivni lek koji se koristiti za snižavanje visok krvni pritisak ,1,0
pretrpeti promena u položaj telo . ,1,0
u rimski mitologija bog vatra i nakovanj ; u grčki mitologija on odgovarati Hefest ,1,0
list papir sa više kolona ; koristiti se u računovodstvo za prikupljanje podatak o finansijski stanje ,1,0
kvalitet koji posedovati niz stvar između koji postojati prostor . ,1,0
ulica po koji se vozilo kretati u oba smer ,1,0
fonema ili nizak fonema koji činiti različit alomorfe neki morfemaheme ,1,0
"Karakteristično stanje osećanje , uobičajen ili relativno privremeno . ",1,0
grana geologijae koji koristiti fizički princip za izučavanje osobina zemlja ,1,0
svojstvo koji činiti prostor između dva objekt ili tačka . ,1,0
način rad ili ponašanje ,1,0
baza podatak o reč ,1,0
predstavljanje apstraktan osobina ili ideja kao osoba ili biće ,1,0
"smanjiti se po veličina , opseg ili rastojanje . ",1,0
dati prvenstvo kandidat ili mera ili odluka . ,1,0
knjiga u koji se unositi ličan beleška u svrha podsetnik ,1,0
neki telesni svojstvo . ,1,0
grupa umetnik koji se slagati o neki opšti princip . ,1,0
stanje u koji čovek ne moći da funkcionisati normalno i bez bol . ,1,0
osoba obučiti za briga o bolesnik ( obično pod nadzor lekar ) . ,1,0
crkven obred koji se nešto činiti svetiti . ,1,0
koji jesam ograničiti na eksplicitan značenje reč ili tekst ,1,0
dodatak testament ; testamentarni dokument koji imati za cilj da izmeniti već izvršen testament ,1,0
Francuski liker sa ukus pomorandža ,1,0
brojni sistem kod koji vrednost svaki cifra u zapis zavisiti od pozicija u zapis brojati ,1,0
čovek koji verovati u okutizam i koji verziran u okultan postupak ,1,0
religijski obrok koji se deliti kao znak ljubav ili prijateljstvo ,1,0
nakratko zatvoriti oči . ,1,0
veličina koji moći da uzeti biti koji iz skup vrednost ,1,0
gramatički nemarkiran način koji se radnja ili stanje predstavljati kao objektivan činjenica ,1,0
postupak vezati za seksualan opštenje . ,1,0
velik voden površina koji činiti glavni deo hidrosfere ,1,0
smrznut voda u čvrst stanje ,1,0
ponašanje koji jesam u sklad sa prihvaćen standard ,1,0
"upotreba određenih znak radi pojašnjenje značenje pisan materijal grupisanje reč gramatički u rečenica , klauzula i fraza ",1,0
priča o vila ; pričati se da zabaviti deca ,1,0
zagovornik princip humanizam ,1,0
"Uobičajeno ime za osoba , obično skraćen verzija njegov ličan ime . ",1,0
sudski nalog koji se nalagati zaplena ličan svojina dužnik za namirenje dugovanje ,1,0
krilat boginja zoriti u drevan mitologija ; ćerka titan Hiperiona ; u rimski mitologija ona odgovarati boginja Aurora ,1,0
priručnik koji sadržati reč ( obično sa njihov značenje ) ,1,0
"koji ohrabrivati , odobravati ili zadovoljavati ",0,1
elektrolit velik molekularan težina ,1,0
Gas koji izazivati suzenje oči ali ona ne oštećivati ; koristiti se u borba protiv semonstranata . ,1,0
pojačati električni struja tako što deo izlazni snaga delovati na ulazni kola ,1,0
"degeneracija ( propadanje ) pojedini struktura kičmeni stub , najčešće intervertebralnih ( međupršljenskih ) diskusa , veza ( ligament ) i zglob ; osnovni klinički pokazatelj cervikalni spondiloza jesam bol u vrat , radikulopatija ( oštećenje nervni koren ) i mijelopatija ( oštećenje kičmeni moždina ) ",1,0
načiniti popis stvar u određenu svrha ,1,0
biti veoma primetati . ,0,1
stepen izloženost pažnja javnost ,1,0
"osnova za poređenje , referentan vrednost u odnos na koji se račnaju drugi ",1,0
dodavati broj ili količina . ,1,0
prvi slovo reč ( posebno ime osoba ) ,1,0
velik zemljišnji prostor očuvati u prirodan stanje kao javno dobro . ,1,0
Apolutno važno . ,0,1
izazvati šteta na nešto . ,1,0
kvalitet onaj što ne moći da postojati ili raditi u usklađen kombinacija . ,1,0
objaviti sudski presuda ( neki ) ,1,0
znak ( $ ) koji se stavljati ispred brojati i označavati vrednost u američki dolar ,1,0
kvalitet nešto što jesam adekvatno ili perfektno . ,1,0
"Nešto što se ponovo događati , posebno u pravilan interval . ",1,0
mali šupljina ispuniti tećnošću u citoplazmi ćelija . ,1,0
posebno solistično izvođenje muzika ili ples . ,1,0
lekar koji se specijalizovati za bolest oči . ,1,0
Cena zaračunati za neki artikl ili usluga . ,1,0
izazivati npr . evropski i azijski povratan groznica ,1,0
koji imati osobina da omekšavati pri zagrevanje i stvrdnjavati pri hlađenje ,1,0
parazitski ameba koji izazivati amebnu dizenterija kod ljudi ,1,0
neprijateljski stav ,1,0
pretvarati se u pogled određenih osobina ili stav ,1,0
neki nizak rang ili položaj ili kvalitet . ,1,0
vanmaterični trudnoća koji se razvijati u abdomen ,1,0
ugalj srednjekalorične vrednost pogodan za primena kao energetski gorivo ,1,0
u koji nem život . ,1,0
visok lonac u koji se kuvati kafa . ,1,0
Široko poznat ličnost . ,1,0
zagovornik princip monarhija ,1,0
Novoizmišljena reč ili fraza . ,1,0
"mekan nesegmentiran morski crv , sposoban da se izduživati i skupljati . ",1,0
"bavljenje ribolov ne kao zanimanje nego kao zabava , sport ",1,0
elektromagnetski zračenje koji moći da proizvesti fotohemijske reakcija ,1,0
"sindrom do koji dolaziti usled izlaganje jonizujući zračenje ( izlaganje radioaktivan hemikalija ili nuklearni eksplozija ) ; nizak doza izazivati dijareja , mučnina , povraćanje i ponekad gubitak kosa , dok velik izloženost moći izazvati sterilitet , katarakta , neki oblik raka i drugi bolest ; ozbiljan izlaganje moći da dovesti do smrt u rok od sat vreme ",1,0
liturgijski molitva koji počinjati ovaj latinski reč ,1,0
"u fizika , velik vrednost koji dostignuti u tok jedan perioda ma kakav veličina joja jesam podložan periodičan promena ",1,0
ispuniti ili anulirati dug ,1,0
koji ne pripadati snaga sopstven zemlja ili snaga saveznik ,1,0
revnostan u posvećenost i privrženost ,0,1
pričvrstiti ili postati pričvrstiti za matični reč ,1,0
jedan iz skup nameštaj koji činiti sob ili neki drugi prostor spreman za korišćenje . ,1,0
"prekršajni prijava koji se izdavati prekršilac ( na lice mesto ) , posebno onaj ko jesam načiniti prekršaj u saobraćaj ",1,0
"postati bled , na primer , od strah . ",1,0
koji moći ponovo da se koristiti ,0,1
odnositi se na glagolski vreme ili konstrukcija koji ukazivati na događaj ili stanje koji se još jesam ostvariti ,1,0
mentalan čin koji se u potpunost odvijati u domena um ,1,0
uređenje klauza u rastući red po snaga ,1,0
moralno iskvariti ,1,0
"samoglasnički zvuk čiji izgovor počinjati blizu artikulacionog položaj za jedan samoglasnik , pa se okrenuti prema položaj za drugi ",1,0
"Noćna ptica grabljivica , imati ljun kao soko , kandža , velik glava s oči koji gledati prava . ",1,0
akt koji se nešto činiti optimalan ,1,0
zreti polni reproduktivan ćelija koji imati jedan sku [ neuparenih hromozom . ,1,0
bolest krv ili narušavanje funkcionisanje krvni ćelija . ,1,0
nedoličan ili nemoralan ponašanje ,1,0
geološki formacija koji činiti velik masa led ,1,0
optužnica koji odobravati velik porota ,1,0
izjava koji predstavljati nešto reč ,1,0
koji jesam zadovoljan ; koji doživljavati ili ispoljavati nezadovoljstvo ,1,0
velik smeđkasta slogodnica arktički mora ,1,0
veoma loš kvalitet ili u veoma loš stanje ,1,0
"grčki bog ljubav , sin Afrodita i Ares ; u rimski mitologija on odgovarati Kupidon ",1,0
"način koji se radnja ili stanje predstavljati ne kao činjenica , već kao nešto neizvesno ili moguće ",1,0
vladin bira posvetiti obavljanje neki specifičan funkcija . ,1,0
"ustanova koji nešto izdavati ( publikacija , novčanica , ličan dokument , i sl ) ",1,0
"tanko , hrskav parac krompir pržiti u dubok ulja ",1,0
poduhvat koji se preduzimati bez obzir na moguć gubitak ili povreda ,1,0
u grčki mitologija lep mladić koji se zaljubiti u sopstven odraz ,1,0
desni strana brod ili avion onaj ko gledati prema krma ili pramac ,1,0
skupština koji imati visok zakonodavna ovlašenja ,1,0
dva reč koji označavati suprotno značenje . ,1,0
Način na koji se voditi pravni i skupštinsi postupak . ,1,0
Reč koji imenovati deo velik celina . ,1,0
plan s koji se nešto aktivno činiti . ,1,0
agregatni stanje koji se razlikovati od čvrst i tečng stanje po mali gustina i viskoznost ; pod uticaj pritisak i temperatura lako se širiti i skupljati ; imati sklonost da ravnomerno širiti u svaki posuda . ,1,0
gramatički kategorija sav promenljiv reč koji se izražavati kontrast jednina / množina / dual u zavisnost od broj entitet o koji jesam reč ,1,0
komad meso sa plećka pogodan za pečenje ,1,0
potvrditi konsultovati se sa izvor ili autoritet ,1,0
( biologija ) proučavanje osnovni princip naučni klasifikacija ,1,0
Ući ili poprimiti odrediti stanje . ,1,0
"Složeni karbohidrat koji se sreća usemenkama , voće , gomolj , koren i stabljika biljka , a posebno kukuruz , krompir , pirinač i pšenica ; važan prehrambeni proizvod , koristiti se u aditiv i za zgunjnjavanje . ",1,0
Osećanja koji se javljati kada osoba jesam u srećan stanje . ,1,0
"mineral hemijski formula α-FeO ( OH ) , stabilan pri umeren temperatura i zbog taj vrlo rasprostraniti u priroda ",1,0
"radioaktivan transuranski metal , proizvesti bombardovanje plutonijuma neutron ",1,0
"u matematika , definicija funkcija iz koji se vrednost funkcija moći odrediti u konačan broj korak ",1,0
merni instrument za težina ; pokazivati veličina masa . ,1,0
grana teologija koji se baviti princip egzegeza ,1,0
"stanje koji se izražavati da jesam gramatički subjekt recipijent , a ne izvor radnja označen glagol ",1,0
stanje politički konflikt u koji se koristiti neoružana sredstvo . ,1,0
u rimski mitologija kraljica olimpijski bog i zaštitnica brak ; Jupiterov žena i sestra ; ; u grčki mitologija ona odgovarati Her ,1,0
Učiniti ili prisiliti da se prihvatiti nacizam ili nacistički karakter . ,1,0
svojstvo mentalan život živ organizam . ,1,0
"u doslovan značenje , koji imati relativno mali visina ili se malo prostirati uspravno . ",1,0
Položaj blizu ili smer prema levi strana ; tj . strana ka sever kada jesam osoba ili predmet okrenut ka istok ,1,0
Opšti progresivan rast cena . ,1,0
postupak koji se neki stanje od faktički pretvarati u pravni ( zakonit ) ,1,0
predstavljanje reč drugi osoba u govor ,1,0
( računarstvo ) aktuator koji pomerati glava za čitanje / pisanje na odgovarajući staza sa podatak ,1,0
jednostavan stohastički proces u koji distribucija budući stanje zavisiti samo od trenutan stanje a ne i od taj kako se stignuti u trenutan stanje ,1,0
"formalno , stratigrafski jedinica lokalan značaj . neformalan tanak sloj sa različit atribut , biohorizont , litohorizont odnosno seizmički horizont . ",1,0
jastog sa velik klješta . ,1,0
stan koji se nalaziti na visok sprat zgrada ,1,0
lajati visok ton ,1,0
računarski hardver koji uređivati posao koji računar trebati da obaviti u odgovarajući poredak ,1,0
"biti povaliti , biti u horizontalan položaj . ",1,0
"sprot koji uključivati vežba koji trebati da pokazati snaga , ravnoteža i gipkost ",1,0
rast cena ili vrednost ,1,0
staviti u uspravan položaj . ,1,0
Kolač koji sadržati čokolada . ,1,0
sportski grana koji razvijati dobar vožnu bicikl ili motocikl ,1,0
stanje tehnološki razvoj ili inovacija ,1,0
Najmanji čovekolik majmun koji živiti na drvo imati dug ruka i nem rep. ,1,0
tri boginja usud ; u rimski mitologija ona odgovarati Parke ,1,0
procena vrednost poslovanje . ,1,0
prilika za poseban veselje da obeležiti neki srećan događaj ,1,0
pojačati ili smanjiti intenzitet ,1,0
reč koji jesam nastati iz dva ili više reč izostavljanje ili kombinovanje neki zvuk ,1,0
bolest koji se prenositi sa čovek na čovek . ,1,0
centralni računar koji jesam u dat trenutak s najviše računarski snaga ,1,0
Životni princip ili pokretački snaga unutar živ stvar . ,1,0
elektrohemijska ćelija koji generisati elektromotorni snaga pomoću ireverzibilne konverzija hemijski u električni energija ; ne moći da se puniti ,1,0
dubok šerpa sa ruckom koji se koristiti za dinstanje i kuvanje . ,1,0
o reč koji jesam takav da jesam jedan suprotstaviti drugi ,1,0
grčki dijalekt koji se razvijati pod rimski carstvo ,1,0
supstanca koji se rastvarati u rastvarač ; komponenta rastvor koji menjati svoj stanje ,1,0
"briga vezati za ovaj svet , nasuprot briga vezan za posthuman život . ",1,0
na nizak nivo po rang ili značaj ,1,0
"vreme koji jesam potrebno da nešto pasti na polovina prvobitan vrednost ( posebno , vreme potrebno da se polovina atom radioaktive supstanca dezintegrisati ) ",1,0
niz korak koji trebati učiniti ili cilj koji trebati postignuti . ,1,0
Nešto u umetnički delo čiji jesam namera da postignuti odrediti efekt . ,1,0
"važan bitak u torku rat za španski nasleđe , snaga Velika alijansa jesam odneti pobeda nad Francuski @ord@ ",1,0
poslati prema željen cilj . ,1,0
proizvoditi ili distribuirati ilegalno . ,1,0
neki od četiri poslednji planeta Sunčev sistema koji jesam mnogo večati od sunce i po priroda gasovit ,1,0
školski zadatak koji učenik ispunjavati da biti zadovoljiti zahtev nastavnik ,1,0
Žbun ili visok bilje koji rađati velik pljosnat jestiv semenka . ,1,0
staviti pomoću šarka u položaj da se dozvoliti slobodan kretanje u jedan pravac . ,1,0
vrednost ispod koji dolaziti @card@ % sav slučaj ,1,0
prijateljski tražiti od neki da nešto učiniti . ,1,0
formalan dokument koji se ( javan ) funkcioner teretiti za zloupotreba služben položaj ,1,0
kvalitet onaj što jesam teško otkriti ili analizirati . ,1,0
strm visok obronak ili stena ,1,0
značenje reč koji zavisiti od njen uloga u rečenica i koji varirati sa njen fleksivnim oblik ,1,0
umetnik nenadmašan veština . ,0,1
Uređaj koji raditi na mehanički princip . ,1,0
Hipotetička snaga koji se nakd pripisivati funkcija i kvalitet svojstven živ biće . ,1,0
rezonovanje koji pokazivati kako zaključak logički slediti prihvaćen premisa ,1,0
Mišić koji proizvoditi ili pomagati u uvrtanje . ,1,0
forma stih pogodan za obrada junački ili uzvišen tema ; daktilni heksametar ili jampski pentametar ,1,0
molitven služba ( posebno na Novogodišnju noć ) ,1,0
priznanje sebe ( svesno ili nesvesno ) da jesam utvrditi osobina drugi osoba ( ili grupa osoba ) . ,1,0
kada imati gramatički slaganje ,1,0
pisan evaluacija akademski uspeh i ponašanje student ,1,0
mentalno uznemiriti zbog moguć nesreća ili opasnost ; zabrinuti ,1,0
kvalitet onaj ko jesam brižljiv . ,1,0
proizvoditi ili emitovati prodoran zveketav zvuk . ,1,0
kolač sa ukus đumbir ,1,0
supstanca koji jesam u fluidan stanje na sobni temperatura i pritisak . ,1,0
osećanje velik utučenost i melanholija ,1,0
proizvoditi cvet . ,1,0
lekar koji obavljati praksa u oružan snaga . ,1,0
Osećaj koji se doživljavati u očekivanje neki određenog bol ili opsasnosti i obično ga pratiti želja da se pobeći . ,1,0
"Prekirvač za rupa , posebno onaj na vrh kontejner . ",1,0
neki cilj koji se žeti neposredno postignuti . ,1,0
prosečan vrednost neki n broj izračunat primena neki funkcija ,1,0
jedan od osoba koji činiti socijalan grupa ( posebno osoba koji jesam pristupiti neki organizacija ) . ,1,0
"čestica za koji vagati Boze-Ajnštajnova statistika , ali za koji na vagati Paulijeva princip isključenje ",1,0
ćelija iz koji se razvijati kost ,1,0
velik i nepreknuto rastojanje ili prostranstvo . ,1,0
Komad nameštaj sa ladica za držanje odeća . ,1,0
podizati nivo ili količina nešto . ,1,0
"bolest ili nesposobnost koji proisticati od uslov rad , obično zbog dug izloženost štetan materija ",1,0
odmor povratiti snaga . ,1,0
proizvoditi suviše . ,1,0
izazvati da postati otkačiti ili odvojiti . ,1,0
"koji osećati ili ispoljavati žalost , naročito zbog nepovratan gubitak ",1,0
ispuniti slutnja ili uznemirenost ; izazvati neprijatan iznenađenost ,1,0
koji jesam moralno lož ili pogrešan . ,1,0
"polimer velik tvrdoća , otporan na visok temperatura ; koristiti se u proizvodnja lak , lepak , u elektronika ",1,0
osećanje uporan tuga ,1,0
ispustiti ili osloboditi ; posebno o tečnost . ,1,0
zbir pojedinac čiji rad pomagati očuvanje zdravlje njihov klijent ,1,0
koji se baviti proučavanje životinja i njihov klasifikaciom i osobina ,1,0
čin transformacija da biti se uzdignuti ili slaviti ,1,0
prethodno obaveštenje ( obaveštenje unapred ) obično u pisan forma o namera povlačenje iz sporazum ili odustanak od ugovor ,1,0
svetac kolektivno . ,1,0
