X,Predicted,Real
poslovanje vezati za izdavanje ,1,0
Životinja kao magarac ili vo ili slon koji se koristiti za prenos teret ili drugi težak posao . ,1,0
"Čin ometanje , sprečavanje ili zadržavanje . ",1,0
"celokupan psihički aktivnost odrediti jesam princip zadovoljstvo . po psihoanaliza , jedan od važan pojam , koji označavati subjektivan snažan i kratkotrajan afekt uživanje , praćen rasterećenje tenzija nagon i postizanje zadovoljenje . zadovoljstvo jesam prijatan osećanje koji varirati od osećanje blag ugodnost , preko uživanje sav do ekstaza . ",1,0
nenormalan uvećan štitast žlezda do šta moći doći zbog nedovoljan ili hiperprodukcija hormon ili zbog nedostatak jod u ishrana ,1,0
telo ona jesam zaštititi velik bodlja koji se moći nakostrešiti kada jesam riba u opasnost . ,1,0
uopšten osećanje tuga ,1,0
označavati da jesam subjekt rečenica ' primalac ' ili ' cilj ' radnja označen glagol ,1,0
"dodavati detalj uz neki izveštaj ili ideja ; pojašnjavati značenje nešto na učen način , obično u pisan oblik . ",1,0
za koji se nekada smatrati da jesam jedan od četiri element koji činiti svemir ( Еmpedokles ) ,1,0
Mogućnost i želja da se kupovati dobra i usluga . ,1,0
serija vrednost promenljiv u sukcesivan vremenski trenutak ,1,0
( filozofija ) doktrina prema koji jesam verovatnoća ( pošto jesam pouzdanost nedostižan ) dovoljan osnova za verovanje i delanje ,1,0
stanje duh u koji jesam nešto preokupirati . ,1,0
"ličan sloboda od ropstvo , zarobljeništvo i ugnjetavanje ",1,0
Doći do tačka ključanje i preći iz čvrst u tečan stanje . ,1,0
osoba koji jesam preći iz jedan vera u drugi ,1,0
sociološki teorija koji se zasnivati na pretpostavka da društvo dolaziti pre pojedinac ,1,0
letelica koji jesam potreban izvor energija da biti pletela i održati se u vazduh ,1,0
Čin gušenje žrtva pritisak na dušnik . ,1,0
tražiti od neki da uraditi nešto ,1,0
aktivnost koji se stvar okupljati u grupa . ,1,0
"koji rasti postepeno , u regularan veličina ",1,0
proizvoditi literaran delo . ,1,0
zlonameran zadovoljstvo ,1,0
propovedati jevanđelje ,1,0
koji se sastojati od silabički karakter ili koji se koristiti takav karakter ,1,0
jedan od država koji činiti Australija ,1,0
biti uslovljen nešto . ,1,0
religiozan osoba koji verovati da jesam Isus Hrist i koji jesam član neki hrišćanski denominacija ,1,0
Životni princip ili pokretački snaga unutar živ stvar . ,1,0
učiniti da se gas ili para pretvoriti u tečnost ,1,0
voditi ljubav . ,1,0
računarski hardver koji uređivati posao koji računar trebati da obaviti u odgovarajući poredak ,1,0
broj koji predstavljati veličina za koji se predpostavlja da imati fiksni vrednost u određenom matematički kontekst . ,1,0
slepaši ,1,0
"negodovati , kao protiv politika ; takođe i metaforički . ",1,0
koji zasluživati sažaljenje ili podsticati na sažaljenje ,1,0
pokret u @ord@ vek koji se zalagati za upotreba razum u ​​ponovnoj proceniti prihvaćen ideja i društven institucija ,1,0
Živa osoba . ,1,0
kr ,1,0
merač koji mera strujanje strujiti u amper ,1,0
"tanko , hrskav parac krompir pržiti u dubok ulja ",1,0
Načiniti plan za nešto . ,1,0
"francuski vojnik i pisac od čiji opis seksualan perverizja jesam nastati izraz "" sadtzam "" ( @card@ ) ",1,0
proceniti vrednost nešto . ,1,0
Opšta aktivnost i kretnja . ,1,0
osoba čiji radnja i mišljenje jako uticati na tok događaj . ,1,0
pokrenuti sila ,1,0
( modifikator ) koji se nalaziti iza reč koji modifikovati ,1,0
ne biti podložan nešto . ,1,0
komercijalan važan cipal . ,1,0
nedoličan ili nemoralan ponašanje ,1,0
sitan deo sladak čokolada koji se koristiti za ukrašavanje poslastica npr . sladoled ,1,0
kolač sa ukus đumbir ,1,0
ljepljiva traka koji se koristiti za oblaganje rana ,1,0
lekar koji jesam specijalizovati za bolest uši . ,1,0
"Karakteristični deo lice čovek : oči , nos , usta i brada . ",1,0
Učiniti zakon i pravilo liberalan ili liberalan . ,1,0
gladiola . ,1,0
Sem mirođija koji se koristiti za kiseljenje krastavac i turšija . ,1,0
džigerica životinja koji se koristiti u ishrana ,1,0
nanošenje telesni povreda lice koji jesam osuditi za izvršen zločin ,1,0
uređaj koji obezbeđivati reaktivan snaga kada jesam u pokret relativno u odnos na vazduh u koji se nalaziti ,1,0
mali evropski vodomar jako lep perje ,1,0
dodati neki reč prefiks ,1,0
"u računarstvo , aplikacija koji se koristiti za stvaranje , pregledanje i uređivanje tekstualan datoteka ",1,0
"osnovni socijalan grupa , koji činiti roditelj i deca . ",1,0
osoba koji profesionalno komponovati ili izvoditi muzika ,1,0
"tražiti nešto od neki u vida učtiv molba , kao pomoć ili zaštita ",1,0
Čin prenos nešto sa jedan mesto na drugi . ,1,0
koristiti ili pomerati ,1,0
proizvoditi ili emitovati prodoran zveketav zvuk . ,1,0
stanje u koji jesam nešto važno ili preko potrebno . ,1,0
"onaj što se moći videti , ili se moći znati ili zaključiti da imati svoj fizički postojanje ( živ ili neživ ) . ",1,0
"rimokatolički sistem kazuistika koji kazati da , kada se stručan mišljenje razlikovati , čovek moći pratiti biti koji iole verovatno mišljenje , čak iako biti neki drugi mišljenje moći biti verovatnije ",1,0
"nemetalni tetravalentni element koji se pojavljivati u tri alomorfna stanje : amorfan ugalj , grafit i dijamant ; pokavljuje se u sav organski jedinjenje . ",1,0
praktičan metod ili veština primenjen na neki specifičan zadatak ,1,0
izmisliti slon koji se pojavljivati u mnogi francuski knjiga za deca ,1,0
osoba roditi ili nastaniti u Evropa . ,1,0
promeniti veličina ili jačina . ,1,0
stanje degeneracija mentalan ili moralan kvalitet ,1,0
"tečnost koji se koristiti ya štampanje , pisanje ili crtanje ",1,0
izazvati da postati otkačiti ili odvojiti . ,1,0
projekt od ličan interes za neki ,1,0
