X,Predicted,Real
bučan nemir ,1,0
držanje do moralan princip ,1,0
i u metaforički značenje ,1,0
grupa mozanskih jezik koji se govoriti u Vašington ,1,0
Najgvirc ,1,0
Veseli ili razdragan rekreacioni aktivnost za razonoda ili zabava . ,1,0
Saosećanje sa neki ili nešto . ,0,1
stanje u kme jesam nešto prisutan . ,1,0
NP ,1,0
zagovornik princip humanizam ,1,0
koji se odnositi na korišćenje ili koji imati priroda deklaracija ,1,0
"kopitar srodan konj od koji se razlikovati manjiti rast , dug ušimai repa samo pri vrh kosmat . ",1,0
list biti koji biljka iz porodica Lactuca sativa ,1,0
velik bogatstvo . ,0,1
osobina prefinjen uglađenost i dobar ukus ,0,1
"kvalitet da čovek ne stavljati sebe prvo , već da jesam spreman da svoj vreme , novac ili trud posvetiti drugi ",0,1
vuga ,1,0
biti prihvatljiv ili pristati . ,0,1
VE ,1,0
gavez . ,1,0
koji ne pokazivati dovoljno pijetet prema bog . ,1,0
French mathematician and philosopher and jansenist ; invented an adding machine ; contributed ( with Fermat ) taj the theory of probability ( @card@ ) ,1,0
odbacivanje čin zabrana ,1,0
kvalitet neki ili nešto što jesam važan ili vredan pažnja . ,1,0
koji imati neravnomeran boja . ,1,0
osoba koji držati straža nad nešto ili neki . ,1,0
južnomaeričko pića nalik čaj od južnoamerički biljka ,1,0
učiniti da šta osećati ; učiniti osetljiv ,1,0
sistem versifikacija ,1,0
"francuski koji se govoriti u Kvebeku , Kanada ",1,0
Priobalska sredina koji jesam i za vreme oseka pod voda . ,1,0
Aktivanost koji jesam usmeriti ka taj da se nešto uraditi . ,1,0
kožuškari ,1,0
koji se odnositi na particip ili koji jesam formirati od participa ,1,0
"koji ohrabrivati , odobravati ili zadovoljavati ",0,1
an authoritative declaration ,1,0
koji osećati ili ispoljavati bol ili žalost zbog greh ili uvreda ,1,0
nametnut porez na nešto . ,1,0
moći se koristiti i u vremenski smisao ,0,1
biti koji podsticajan podatak ili događaj ; delo koji pobuđivati akcija ,1,0
Mužjak iz vrsta Equus caballus . ,1,0
finski jezik koji govoriti Čeremisi ,1,0
koji donositi dobar profit ,0,1
biljka sa olovnoplavim cvet . ,1,0
neki od mali biljka iz rod Lathyrus . ,1,0
pasaž odabrati iz dug delo ,1,0
set porcelan ili srebrnina za slušenje čaj ,1,0
Kritice ,1,0
vest koji jesam upravo pristignuti ,1,0
obezbediti zabava za neki . ,0,1
pridat značenje nešto . ,1,0
nadmoćan osećanje strah i zebnja ,1,0
posmatrati s pažnja ; upraviti nečiji pogled . ,1,0
"niz popadao očica ( mašna ) , obično na čarapa . ",1,0
kretati se brže . ,1,0
tamnosiv oblak koji donositi kihati ,1,0
propovedati jevanđelje ,1,0
"visok planinski vrh zapadni hemisferem nalaziti se u Andima u zapadni Argentina , visina 6960m ",1,0
dati razlog za očekivanje . ,1,0
postojan u naklonost ili odanost ,0,1
način artikulacija koji uključivati zvučno oslobađanje dah ,1,0
rod porodica Perdicinae . ,1,0
