X,Predicted,Real
grupa kadai jezik ,1,0
obaj koji neposredno slediti po vreme ili red ,1,0
radnik koji jesam najamiti da obaviti posati . ,0,1
koji se odnositi na genetski raspoznatljiv grupa ljudi . ,1,0
"Mogući događaj , pojava ili rezultat . ",1,0
"porodica velik ptica nalik noj , uključivati kazuara . ",1,0
"koji jesam popustljiv , koji se teško upravljati . ",0,1
stvar koji jesam dogovoriti . ,1,0
o spondejama ili koji jesam sačiniti od spondeja ,1,0
lay eggs ,1,0
sredstvo za ubeđivanje ili argumentacija . ,1,0
Teška tvorevina . ,1,0
porodica ptica koji se poklapati sa red Rheiformes . ,1,0
abeceda ručni znak ,1,0
Veličina ili gabarit . ,1,0
pipkati ili dodirivati u potraga za nešto ,1,0
ne osecati se dobro ili udobno . ,0,1
imitatorski ponašanje ,1,0
preokretanje normalan red reč ,1,0
kretati se gladak i bez muka . ,1,0
PK ,1,0
poklapati se sa red Pholidota . ,1,0
bučan nemir ,1,0
pravedan ili zakonit deo nešto ; finansijski uključenost u nešto . ,1,0
tabinje ,1,0
Priobalska sredina koji jesam i za vreme oseka pod voda . ,1,0
ubiti razapinjanje na krst ,1,0
švajcerski matematičar ( @card@ ) ,1,0
koji izazivati strah ili užas ,0,1
broj iz Fibonačijevog niz . ,1,0
čin uređivanje po gradiran skala ,1,0
koji jesam srazmerno velik težina . ,1,0
"opirati se , pogotovo na zbunjujuć način ",1,0
Leminzi ,1,0
škrtost koji proizilaziti iz briga za sopstven dobrobit i nepoštovanje drugi ,0,1
onaj što jesam čulo oktriveno ,1,0
bonito ,1,0
formirati u brežuljak ,1,0
preslica i slčne vrsta . ,1,0
srazmerno velik neuroglijalna ćelija ,1,0
"biti povaliti , biti u horizontalan položaj . ",1,0
naziv koji označavati plemstvo . ,1,0
piroplazme i patogen stoka ,1,0
onaj koji jesam stalan ili postojan ,0,1
uzrokovati strah ,0,1
kvalitet neki ili nectega što jesam važan ili vredan pažnja . ,1,0
"umanjiti po vrednost , karakter itd . ",0,1
Tečni deo telo . ,1,0
koji jesam raspoložiti da sarađivati ,0,1
osoba koji sejati . ,1,0
"smear with blood , as In a hunting initiation rit , where the faca of a person is smeared with the blood of the kill ",1,0
izuzetno uvredljiv za moral ; koji izazivati užas ,0,1
"naljutiti , posebno nevažan uzrok . ",1,0
klavijatura sa žica koji se trzati trzalica ,1,0
moreuz u Njujork koji odvajati Menheten i Bronks od Kvinsa i Bruklin ,1,0
lišiti sloboda ; držati u zatvor ,0,1
staviti neki u ruka ili na staranje . ,1,0
biljka iz rod Valerianella . ,1,0
koji karakterisati životinja za razlika od biljka . ,1,0
"koji jesam vlik po količina , broj ili stepen . ",0,1
Ciniti ili predstavljati nešto . ,1,0
tuja ,1,0
politički usmerenje reakcionar ,1,0
osoba koji zabavljati drugi blesav ponašanje ,1,0
pekidanje sednica ili sastanak ,1,0
geometrijski telo omeđati sa dvanaest podudranih pravilan petougaonka . ,1,0
sledbenik luteranstva ,1,0
Način na koji se osoba odnositi prema drugi ljudi ( bihevioralni atribut ) . ,1,0
sastanak šefovati vlada . ,1,0
uređaj koji uklanjati nešto iz nećega što kroz on prolaziti ,1,0
moreuz Engleskog kanal između obala Hempšir i ostreva Vajt ,1,0
koji se odnositi na biti koji grupa jezik sotho ,1,0
neki od evroazijski biljka iz rod Helleborus . ,1,0
prekinuti nečiji zaposlenje . ,1,0
kratak spis o predmet interesovanje objaviti u oblik brošura ,1,0
usmrtiti u velik broj . ,1,0
"lonac za pripemu čaj , obično imati usek za sipanje i ručak ",1,0
romanski jezik koji se govoriti u velik delo Španija i u zemlja koji jesam biti Španske kolonija ,1,0
mali rod voden ili poluvodenih biljka . ,1,0
AF ,1,0
formalan postavljenje na neki funkcija ,1,0
tvrdokrilac iz rod Calosoma . ,1,0
fabrika u koji se liti metal . ,1,0
ljudski čin stvaranje . ,0,1
"jako osećanje , usmeren prema neki stvaran ili navodni muka . ",0,1
držanje do moralan princip ,1,0
"babica , služnjače ",1,0
"Braska biljka , vrsta vragolića . ",1,0
slediti u potera ili kao u potera . ,1,0
čin usporavanje ili zaostajanje ,1,0
proizvesti ili stvoriti proizvod stvoren ljudski ruka . ,1,0
proces očvršćavanje magmatski rastopa . ,1,0
romanski jezik koji se govoriti u Fancuskoj i u zemlja koji jesam biti Francuska kolonija ,1,0
"zaklanjati od opasnost , povreda , uništenje ili šteta . ",1,0
politički teorija koji se zalagati ukidanje vlada ,1,0
sredstvo ili strategija za prikrivanje ili prevara ,1,0
južnomaeričko pića nalik čaj od južnoamerički biljka ,1,0
bolest krv ili narušavanje funkcionisanje krvni ćelija . ,0,1
imati neželjen ili negativan kvalitet ,0,1
remain in platac ; hold still ; remain fixed Or immobile ,1,0
"Sprečiti da se pokvariti , o hrana . ",1,0
zabraniti zakon ili zvanično usvojen pravilo ,1,0
odbacivanje čin zabrana ,1,0
mali glodavci : dikobrazi ; pacov ; miš ; veverica ; ? marmots ; ? beavers ; ? gophers ; ? voles ; ? hamsters ; zamorac ; ? agoutis . ,1,0
abnormalan ili fiziološki neuravnotežen stanje telo . ,1,0
rod porodica lasta Hirundinidae ,1,0
posmatrati s pažnja ; upraviti nečiji pogled . ,1,0
tresti brzo i nevoljno . ,1,0
kvalitet koji ne pružati zadovoljstvo čulo . ,0,1
Muškarac koji jesam aristokrata . ,1,0
dati prvenstvo kandidat ili mera ili odluka . ,1,0
taj neprekidan nerazumljiv zvuk ; obično ga pratiti kretanje usna koji ne proivodi artikulisan govor . ,0,1
ne izvrći koleno kad raditi ovaj vežba ,1,0
dati razlog za očekivanje . ,1,0
a flour mixture stiff enough taj knead Or roll ,1,0
prerijski pas ,1,0
rod koji uključivati evropsu lunju ,1,0
established Or widely recognized as a model of authority Or excellence ,1,0
"češki prirodnjak , osnivač teorija nasleđe ( @card@ ) ",1,0
o apostrofa ili koji jesam karakteristika apostrofa ,1,0
modni elita ,1,0
pavlaka koji imati dovoljno mastiti da moći da se tući ( @card@ % do @card@ % ) ,1,0
životinja iz red averova koji se hraniti strvina i zudara . ,1,0
Ćurke i neki izumro vrsta . ,1,0
Majušni komadić nešto . ,1,0
"( krivičan prava ) pravnosnažan , osuđujući presuda u krivičan postupak sa dosuđen kazna ",0,1
vodootporan mantil . ,1,0
električni uređaj koji moći da prekinuti strujni kola ako jesam preopterećen ,1,0
Učiniti nečist . ,1,0
NP ,1,0
kukac kratkokrilac koji se obično ponašati grabljiv ili strvinarski . ,1,0
osoba ili firma koji zapošljavati radnik ,0,1
gavke ,1,0
dati verbalan ili drugi izraz svoj osećanje . ,1,0
sastavljati od komponenta ili delovati . ,0,1
finski jezik koji govoriti Čeremisi ,1,0
napraviti dostupan ili pristupačan . ,1,0
akcija uprava koji odbijati zahtev zaposlen ; zaposlen se sprečavati pristup radnom mesto dok se ne saglasiti sa uslov . ,1,0
koji se moći modelirati ,1,0
grupno odbijanje da se pribeći nasilje čak i u samoodbrana . ,1,0
posramiti neki ; povrediti nečiji ponos . ,0,1
uređaj koji signalizirati pojava kakav neželjen događaj ,1,0
sposobnost onaj što jesam stabilan i na siguran i nepomično fiksirati na jedan mesto ,1,0
biti odbojan ; izazivati averzija ,0,1
raspredati ili pomenuti neki tema . ,1,0
paprikaš sa ćuretina ,1,0
osnovni strukurna komponenta živ ćelija i izvorenergije životinja . ,1,0
o kraniometriji ili koji se odnositi na kraniometriju ,1,0
hipotetički računar sa beskonačno dug memorijski traka ,1,0
rod porodica Hirundinidae . ,1,0
potpodela neki vrsta stvar ,1,0
Čulni i kontrolni aparat koji se sastojati od mreža nervni ćelija . ,1,0
strastan poljubac ,1,0
Uciniti debeo ili punačak . ,1,0
promeniti odeća ; obući drugi odeća ,1,0
zadržavati ili sprečiti da otići ,1,0
šta nedvosmisleno tvrditi ili kakav dvoznačnost razrešiti ,1,0
rod porodica Fringillidae ,1,0
Čin prljanje nešto . ,0,1
"priznati bog u prisustvo sveštenik , kao u katolisykoj vera ( ? ) ",1,0
ispit koji se određivati kandidatov spremnost za neki studija . ,1,0
duboko dirnuti . ,0,1
uyrokovati da opasti ,1,0
DZ ,1,0
koji trpiti atrofija ,0,1
biljka iz rod Nigella ,1,0
stanje zatočenosti ( obično za kratak vreme ) ,1,0
Uobičajeni kućni i poljski popac . ,1,0
divljački i prekomeran ubijanje mnogi ljudi ,0,1
ispoljavanje rastuženosti ,0,1
zagovornik federalizam ,1,0
"ustanoviti , zasnovati na zakon ili na zvanično prihvaćen pravilo ",1,0
keks sa đumbir u oblik čovečuljak . ,1,0
uzdizanje osoba do status bog . ,1,0
čin koji se neki osoba proterivati iz domovina ,1,0
umetnik nenadmašan veština . ,1,0
čin posredovanje ,1,0
liver Or meat Or fowl finely minced Or ground and variously seasoned ,1,0
oji se odnositi na logograme ili logografe ,1,0
konj riđ dlaka . ,1,0
"eukariotiski jednoćeliski živ organizam koji se razlikovati od višećelijski biljka i životinja ; protozoa , buđ ... ",1,0
porodica sevenoameričkih indijanski jezik koji govoriti Irokezi ,1,0
"brutalan , varvarski i divljački čin ",1,0
osoba koji držati straža nad nešto ili neki . ,1,0
rod porodica Bothidae ,1,0
izumro porodica : mastodont . ,1,0
novac u oblik banknota ili kovanica . ,1,0
stanje zrelost ; pun razvoj . ,1,0
drvenast biljka iz porodica Bignoniaceae . ,1,0
Pričati na besposlen ili neobavezan način sa element sumnja ili bez dovoljno razlog da se doći do zaključak . ,0,1
trka izmeđo obično veoma moćan automobil ,1,0
rod porodica Dracunculidae . ,1,0
Dakiri bez alkohol ,1,0
onaj koji prav apstrakt ili sažimati informacija ,1,0
from @card@ million taj @card@ million years aga ; first air-breathing animals ,1,0
štand na koji se izlagati artikl za prodaja ,1,0
ZM ,1,0
"onaj koji se ne moći ukazati poverenje , u koji se ne moći pouzdati ",0,1
loše mirisati ,0,1
rod tuplia ,1,0
risevi ,1,0
napisati latinični pisma ,1,0
rod iz familija Mustelidae : nerc i lasica . ,1,0
neki ko reklamirati ili razmenjivati roba ili usluga za novac . ,1,0
osoba koji prav bakrorez . ,1,0
"biljka čiji se glava sastojati od mnogo ? : kaloper , ? ",1,0
čin bezbolan ubijanje neki ( posebno neki ko patiti od neizlečiv bolest ) ,1,0
an abundance of material possessions and resources ,1,0
rod porodica Falconidae . ,1,0
"koji se odnositi na Cešku , njen ljudi i kultura ",1,0
naneti neki nepravda ,0,1
nesposobnost osoba da se setiti ili uraditi onaj što obično moći ; često uzrokovati emoionalnom napetost . ,0,1
Čin konstruisanje nešto ( kao masšinskog delo ) . ,0,1
odnositi se na društvo koji nedostajati kapital za industrijalizacija ,1,0
turkijski jezik koji govoriti Karakalpaci ,1,0
reći usput ,1,0
član socijalistički ili komunistički inetrnacionale ,1,0
zlonameran zadovoljstvo ,0,1
AO ,1,0
živorodna služnjača ,1,0
biti veoma primetati . ,1,0
kritički procieniti ,1,0
onaj koji jesam po moralan kvalitet ili izgled nalik na anđeo ili svetac ,1,0
