X,Predicted,Real
snažno osećanje nedopadanja,0,1
Tvorevina koju je stvorila neka osoba ili neki proces.,0,1
Slaba sposobnost da se razume iskustvo ili profitira iz njega.,0,1
izuzetno loš ili nezadovoljavajući,0,1
poduhvat koji se preduzima bez obzira na mogući gubitak ili povredu,0,1
Ne biti podložan nečemu.,0,1
koji oseća nadolazeću opasnost,0,1
Izazvati štetu na nečemu.,0,1
"Zaprljati, onečistiti.",0,1
Osećanje pomanjkanja brige.,0,1
koji odražava sumornost i smrknutost,0,1
Koji nema neke izrazite kvalitete ili karakteristike.,1,0
Okrutni poslodavac koji od zaposleni traži da prekomerno rade.,0,1
Neko ko Vas navodi da poverujete u nešto što nije tačno.,1,0
"Nemogućnost da se odmori, opusti ili bude miran.",0,1
Postati gori.,0,1
Čin prljanja nečega.,0,1
Pričati na besposlen ili neobavezan način sa elementom sumnje ili bez dovoljno razloga da se dođe do zaključka.,0,1
odbiti s gnušanjem,0,1
"koji je okarakterisan mračnim, mističnim i groteskom",0,1
Stanje kada je učinjen prekršaj.,0,1
Koji je pred erupcijom ili izbacuje lavu (o vulkanima),0,1
Koji s ne pokreće.,0,1
Stanje stvari koje je skoro izvan nečije mogućnosti da je reši i zahteva veliki napor da se reši ili prevaziđe.,0,1
bolan osećaj koji proizlazi iz svesti o nedovoljnosti ili krivici,0,1
loše mirisati,0,1
"odbojno, vrlo neprijateljsko ponašanje",0,1
Učiniti ružnim.,0,1
Dati oblik ili formu nečemu.,0,1
U kome nema života.,0,1
stanje degeneracije mentalnih ili moralnih kvaliteta,0,1
moralno iskvariti,0,1
Kvalitet onoga što ne može da postoji ili radi u usklađenoj kombinaciji.,0,1
Pokušaj da se za sebe dobije lično priznanje (posebno neprihvatljivim sredstvima).,0,1
objaviti sudsku presudu (nekome),0,1
ratobornost izazvana stvarnom ili pretpostavljenom nepravdom (predstavljena kao jedan od smrtnih grehova),0,1
protivno zakonu ili zakonom zabranjeno,0,1
stimulans sa nepoželjnim posledicama,0,1
Postati ljut.,0,1
držanje do moralnih principa,0,1
ispuniti slutnjom ili uznemirenošću; izazvati neprijatnu iznenađenost,1,0
Učiniti gorim.,0,1
Razmena dobara za dogovorenu sumu novca.,0,1
griža savesti kada se neko oseća krivim za prekršaj,0,1
izgubiti svaku nadu,1,0
"Koji nije vlik po količini, broju ili stepenu.",0,1
koji zaslužuje sažaljenje ili podstiče na sažaljenje,0,1
Sastavljati od komponenata ili delova.,0,1
obestan i uzbudljiv poduhvat (ne nužno zakonit),0,1
okoristiti se kakvim mogućnostima bez obzira na posledice za druge,0,1
"Napraviti nered, uništiti.",0,1
na nižem nivou po rangu ili značaju,0,1
Osećaj koji se doživljava u očekivanju nekog određenog bola ili opsasnosti i obično ga prati želja da se pobegne.,0,1
Ukloniti posvećenost sa osobe ili objekta.,0,1
Velika (glavobolja).,0,1
Stanje u kome se malo novca i materijalnih dobara.,0,1
Čičkovac.,0,1
svako odstupanje od zdravog ili normanog stanja,0,1
Postati lošije.,0,1
koji ne pripada snagama sopstvene zemlje ili snagama saveznika,0,1
Nesposobnost osobe da se seti ili uradi ono što obično može; često uzrokovana emoionalnom napetošću.,0,1
Stanje u kome čovek ne može da funkcioniše normalno i bez bola.,0,1
