X,Predicted,Real
Omotač koji treba da zaštiti nešto od oštećivanja ili povrede.,0,1
"osobina onoga koji ne odustaje od svoje ideje, osećanja ili namere",0,1
Podvrgnuti nedobronamernom smehu.,1,0
Postati stabilan ili stabilniji.,0,1
"U skolastici, jedna od četiri vrline koje dolaze od prirode.",0,1
Oosba koja pokušava da se dopadne ili da zabavi.,0,1
sposobnost postojanja ili delovanja u harmoničnoj ili usklađenoj kombijaciji,0,1
Učiniti čistim uklanjanjem prljavštine ili neželjenih supstanci.,0,1
veseo i ozaren,0,1
angažovati ili unajmiti za neki posao,0,1
osobina ljudi da veruju u poštenje i pouzdanost drugih,0,1
učiniti čistim ili slobodnim od greha ili krivice,0,1
Osnovno osećanje koje se teško definiše ali koje ljudi žele da osete.,0,1
Čin ukrašavanja nečega (u nadi da će od toga privlačnije izgledati).,1,0
Koji može da se desi ili da postoji.,0,1
priznaš svoju veru u šta ili privrženost čemu,1,0
Osećanja proživljena kada je neko u zadovoljnom stanju.,0,1
"presuda(odluka) da optuženi nije kriv, odluka o nepostojanju krivice,o oslobađanju od krivice",0,1
Čin dodavanja spoljašnjih ukrasa na nešto.,0,1
Koga se tič principi dobra i zla; koji se uklapa u standarde ponašanja i karaktera koji su zasnovani na ovim principima.,0,1
Bez prljavštine ili nečistoće; onaj koji ima naviku da bude čist,0,1
koji nešto potvrđuje,0,1
Učiniti da nešto bude pomaknuto prema napred.,0,1
Spojen ili vezan.,1,0
rad koji se obavlja sa drugima radi zajedničkog cilja ili koristi,0,1
Radnik koji je najamljen da obavi posao.,0,1
Proizvesti smeh.,0,1
Stanje biti zaposlen ili imati posao.,0,1
zlonamerno zadovoljstvo,1,0
izuzetno dobar; ove reči se koriste za naglašavanje značenja drugih reči,0,1
Biti prihvatljiv ili pristao.,0,1
Osoba koja se brina o ljudima i njihovoj svojini.,0,1
Osobina onog ko je široko prihvaćen i čije se društvo traži.,0,1
može se koristiti i u vremenskom smislu,0,1
Ličnost koja može da proceni vrednost ili kvalitet.,0,1
Čin procenjivanja ili prosuđivanja.,0,1
onaj koji je otporan na težinu ili pritisak,1,0
Ublažavanje patnje; pokazivanje velike dobrote prema izmučenima.,0,1
"lična sloboda od ropstva, zarobljeništva i ugnjetavanja",0,1
Pomoć u nevolji.,0,1
Profesor najvišeg ranga.,0,1
sposoban za korektno i validno rezonovanje,0,1
Oporavak ili način čuvanja od gubitka ili opasnosti.,0,1
"ustanovljeno,zasnovano na zakonu ili na zvanično prihvaćenim pravilima",0,1
briga o razlikovanju dobra i zla ili pravednog i nepravednog; dobro ili pravedno ponašanje,0,1
držanje do moralnih principa,0,1
