X,Predicted,Real
"Završiti pre kraja, kao računarski proces, misiju itd.",0,1
"Koji nije originalan; nije produktivan, ne donosi ništa neobično niti sveže.",0,1
Simbol sramote i nečasti.,1,0
Odbojnost doživljena kao odsustvo druželjubivosti.,0,1
Koji nije spojen ili vezan.,0,1
Tih neprekidan nerazumljiv zvuk; obično ga prati kretanje usana koje ne proivodi artikulisani govor.,0,1
"Biti lažljiv, neiskrene prema nekome.",0,1
izazvati iznenadni strah u kome ili ispuniti koga iznenadnom panikom,1,0
loše mirisati,0,1
čin namernog odstupanja od istine,0,1
"Prolivati suze zbog tuge, besa ili bola.",0,1
Patiti od nečega; bolovati od nečega.,0,1
Ne biti podložan nečemu.,0,1
Stanje kada je učinjen prekršaj.,0,1
povrediti nečija osećanja,0,1
uneti nered,1,0
kada nema jednakosti,0,1
nedostatak brige za dobrobit drugih,0,1
u stanju kada ne funkcioniše,1,0
stanje degeneracije mentalnih ili moralnih kvaliteta,0,1
Nesposobnost osobe da se seti ili uradi ono što obično može; često uzrokovana emoionalnom napetošću.,0,1
Otarasiti se nekoga ubistvom.,0,1
biti zahvaćen vatrom ili bolešću,1,0
koji oseća ili ispoljava veliko uzbuđenje ili zainteresovanost,1,0
Stanje u kome se malo novca i materijalnih dobara.,0,1
razgnevxlen nečim nepravednim ili pogrešnim,0,1
stanje jakog besa u kome lice pomodri,1,0
"onaj kojem se ne može ukazati poverenje, u koga se ne možemo pouzdati",0,1
okoristiti se kakvim mogućnostima bez obzira na posledice za druge,0,1
protivno zakonu ili zakonom zabranjeno,0,1
koga odrati (po pitanju cene); za šta nerazumnu cenu tražiti,0,1
"Zaprljati, onečistiti.",0,1
Bolest krvi ili narušavanje funkcionisanja krvnih ćelija.,0,1
prolivanje krvi koje za posledicu ima ubistvo,0,1
Pokušaj da se za sebe dobije lično priznanje (posebno neprihvatljivim sredstvima).,0,1
divljačko i prekomerno ubijanje mnogih ljudi,0,1
intenzivna ojađenost,0,1
Onemogućen i nije slobodan; ne mpože da deluje po sopstvenoj volji.,0,1
"Ono što nije lako, zahteva veliki fizički ili mentalni napor da bi se ostvarilo. razumelo ili izdržalo.",0,1
Opovrgavanje ili povlačenje prethodne tvrdnje.,0,1
Koji na sebi ima prljavštinu ili nečistoću.,0,1
