X,Predicted,Real
osećanje dubok ljubav i divljenje ,0,1
od velik značaj ili važnost . ,0,1
osoba koji voliti ili jesam voljen ,0,1
iskreno moliti ili tražiti nešto ,1,0
velik bogatstvo . ,0,1
koji moći da činiti po slobodan volja ; koji jesam sputati ograničenje . ,0,1
angažovati ili unajmiti za neki posao ,0,1
koji jesam okarakterisati glagolski vreme ,1,0
pozitivno naelektrisati jon ,1,0
koji činiti ili donositi dobro ,0,1
imati o nešto neki mišljenje . ,1,0
preparat koji se koristiti za čišćenje nešto ,0,1
gajiti osećanje dubok poštovanje i strah pred autoritet . ,0,1
zlonameran zadovoljstvo ,1,0
Prihvaćen kao pretpostavka . ,1,0
"kvalitet nešto što jesam isto po količina , mera , vrednost ili status ",0,1
"koji pokazivati ili jesam motivisan saosećanje , razumevanje i velikodušnost ",0,1
Ublažavanje patnja ; pokazivanje velik dobrota prema izmučen . ,0,1
Čin ili proces merenje . ,0,1
sposoban za korektan i validan rezonovanje ,0,1
Učiniti svetiti pomoću religijski obred . ,0,1
Čin ukrašavanje nešto ( u nada da hteti od taj privlačan izgledati ) . ,0,1
postati stabilan ili stabilan . ,0,1
imati sposobnost ili moć kreativnost . ,0,1
stanje zrelost ; pun razvoj . ,0,1
ispuniti očekivanje . ,0,1
koji donositi spasenje ili iskupljenje od greh ,0,1
Osećanja proživeti kada jesam neki u zadovoljan stanje . ,0,1
kvalitet onaj ko jesam brižljiv . ,1,0
koji karakterisati životinja za razlika od biljka . ,0,1
imati neželjen ili negativan kvalitet ,1,0
Ići na put iz zadovoljstvo . ,1,0
Čin koji se činiti neki dobro delo . ,0,1
postignuti bod ili cilj ,0,1
koji na sebe imati prljavština ili nečistoća . ,1,0
koji se kretati . ,0,1
veseo i ozaren ,0,1
Nešto što se koristiti za ulepšavanje . ,1,0
"koji stvarno postojati , gzistira . ",0,1
koji lako žaliti i sažaljevati ,0,1
"koji izazivati iznenađenje , čuđenje ili zadivljenost ",1,0
"tvorevina koji se nešto pokrivati , obično da biti se onaj zaštititi ili sakriti . ",1,0
sposobnost da se razumeti ; razumeti i profitirati na iskustvo . ,0,1
koji jesam neki uveseliti ,0,1
osoba koji se brina o ljudi i njihov svojina . ,1,0
voljen osoba ; koristiti se u izraz od milja . ,0,1
Osećanje samopoštovanje i ličan vrednost . ,0,1
inherentan kompleks atribut koji određivati moralan i etički akcija i reakcija osoba . ,0,1
onaj koji nemati ili ne pokazivati sažaljenje ili saosećanje . ,1,0
koji činiti živahan i veseo ,0,1
"ustanoviti , zasnovati na zakon ili na zvanično prihvaćen pravilo ",0,1
drozd koji se isticati lep pevanje ,1,0
smanjiti bol ili neprijatnost ; ublažiti ,0,1
onaj što se na kraj proizvesti . ,1,0
"biti zdrav , osećati se dobro . ",0,1
ne pridržavanje moralan princip . ,1,0
kvalitet koji pružati zadovoljstvo čulo . ,0,1
neki višeg rang ili položaj ili kvalitet . ,0,1
"izraziti broj , mera ili veličina . ",1,0
osnovni osećanje koji se teško definisati ali koji ljudi žele da osetiti . ,0,1
na visok nivo po rang ili značaj ,0,1
koji proizvoditi ili jesam sposoban da proizvesti nameravan rezultat ili koji proizvoditi izuzetan efekt . ,0,1
"ličan sloboda od ropstvo , zarobljeništvo i ugnjetavanje ",0,1
koji jesam pred erupcija ili izbacivati lav ( o vulkan ) ,1,0
Mog se izmeriti . ,1,0
"Učiniti jednak , ravnomeran , odgovarajući ili saglasan . ",1,0
spojiti ili vezati . ,0,1
i u metaforički značenje ,0,1
izmeriti po dužina ,1,0
profesor koji posećivati drugi koledž ili univerzitet i tamo predavati neki ograničen vreme . ,1,0
Oslobođen spoljašnji kontrola i ograničenje . ,0,1
kvalitet neki ili nešto što jesam važan ili vredan pažnja . ,1,0
"stanje u koji jesam neki bogat , imati obilno materijalan dobro i novac . ",1,0
sposobnost postojanje ili delovanje u harmoničan ili usklađen kombijaciji ,0,1
onaj koji jesam po moralan kvalitet ili izgled nalik na anđeo ili svetac ,0,1
osobina ljudi da verovati u poštenje i pouzdanost drugi ,0,1
stvoriti mišljenje o nešto ; suditi oprezno ; napraviti procena . ,0,1
priroda ili svojstvo onaj ko jesam emocionalan . ,0,1
Čin prilazak cilj . ,0,1
specijalan grupa koji jesam delegirati da razmotriti neki stvar . ,1,0
držanje do moralan princip ,0,1
koji imati urođen sklonost prema dobrota ,0,1
potpuno verovanje u osoba ili plan itd . ,0,1
učiniti čist ili slobodan od greh ili krivica ,0,1
obezbediti zabava za neki . ,0,1
zabava koji držati pažnja . ,0,1
rad koji se obavljati sa drugi radi zajednički ciljati ili koristiti ,1,0
"biti potpun u svoj vrsta , bez nedostatak ",0,1
Čin procenjivanje ili prosuđivanje . ,1,0
"na primer , o vukanima ; koji trajno jesam aktivan . ",1,0
