X,Predicted,Real
radnik koji jesam najamiti da obaviti posati . ,0,1
"koji jesam popustljiv , koji se teško upravljati . ",0,1
tvorevina koji jesam stvoriti neki osoba ili neki proces . ,1,0
ne osecati se dobro ili udobno . ,0,1
lak i humorističan drama sa srećan kraj ,1,0
uništiti kakav raspored ili redosled ,1,0
škrtost koji proizilaziti iz briga za sopstven dobrobit i nepoštovanje drugi ,0,1
koji jesam naklonjen prea nešto . ,0,1
onaj koji jesam stalan ili postojan ,0,1
uzrokovati strah ,0,1
"umanjiti po vrednost , karakter itd . ",0,1
koji jesam raspoložiti da sarađivati ,0,1
"smear with blood , as In a hunting initiation rit , where the faca of a person is smeared with the blood of the kill ",1,0
izuzetno uvredljiv za moral ; koji izazivati užas ,0,1
lišiti sloboda ; držati u zatvor ,0,1
stanje u koji jesam neki tužan . ,0,1
"koji jesam vlik po količina , broj ili stepen . ",0,1
prekinuti nečiji zaposlenje . ,1,0
Uništiti ili oštetiti na nasilan način . ,0,1
onaj koji donositi zakon i drugi pravni norma ,1,0
"čin komuniciranje sa božanstvo ( posebno koji se izražavati molba , obožavanje , pokajanje ili zahvalnost ) ",1,0
ljudski čin stvaranje . ,0,1
držanje do moralan princip ,1,0
proizvesti ili stvoriti proizvod stvoren ljudski ruka . ,1,0
"zaklanjati od opasnost , povreda , uništenje ili šteta . ",1,0
bolest krv ili narušavanje funkcionisanje krvni ćelija . ,0,1
imati neželjen ili negativan kvalitet ,0,1
zabraniti zakon ili zvanično usvojen pravilo ,1,0
Čin borba ; biti kakav nadmetanje ili sukob . ,1,0
kvalitet koji ne pružati zadovoljstvo čulo . ,0,1
svojstvo onaj koji nedostajati živost ,0,1
taj neprekidan nerazumljiv zvuk ; obično ga pratiti kretanje usna koji ne proivodi artikulisan govor . ,0,1
dati razlog za očekivanje . ,1,0
radnik koji jesam steći poseban veština . ,1,0
established Or widely recognized as a model of authority Or excellence ,1,0
"biti lažljiv , neiskren prema neki . ",0,1
izjaviti za neki da jesam kriv po krivičan optužba . ,1,0
"( krivičan prava ) pravnosnažan , osuđujući presuda u krivičan postupak sa dosuđen kazna ",0,1
osoba ili firma koji zapošljavati radnik ,0,1
sastavljati od komponenta ili delovati . ,0,1
posramiti neki ; povrediti nečiji ponos . ,0,1
čin nameran odstupanje od istina ,0,1
"slabljenje ili degeneracija , posebno usled nekorišćenja . ",0,1
pružiti moralan ili emocionalan snaga ,1,0
Čin prljanje nešto . ,0,1
duboko dirnuti . ,0,1
koji trpiti atrofija ,0,1
stanje zatočenosti ( obično za kratak vreme ) ,1,0
divljački i prekomeran ubijanje mnogi ljudi ,0,1
Učiniti da postati suv usled izlaganje toplota . ,1,0
ispoljavanje rastuženosti ,0,1
koji jesam pred erupcija ili izbacivati lav ( o vulkan ) ,1,0
umetnik nenadmašan veština . ,1,0
"neposredno pre ili posle , kao u lanac uzrok i posledica ",1,0
ubiti velik broj ljudi bez razlika . ,1,0
Pričati na besposlen ili neobavezan način sa element sumnja ili bez dovoljno razlog da se doći do zaključak . ,0,1
biti koji činjeničan nalaz koji pomagati da se ustanoviti istinitost nešto ,1,0
"onaj koji se ne moći ukazati poverenje , u koji se ne moći pouzdati ",0,1
čin bezbolan ubijanje neki ( posebno neki ko patiti od neizlečiv bolest ) ,1,0
koji osećati nadolazeći opasnost ,0,1
naneti neki nepravda ,0,1
nesposobnost osoba da se setiti ili uraditi onaj što obično moći ; često uzrokovati emoionalnom napetost . ,0,1
Čin konstruisanje nešto ( kao masšinskog delo ) . ,0,1
zlonameran zadovoljstvo ,0,1
"koji karakeriše ili koji pokazivati odbijanje , poricanje ili suprotstavljanje ; koji nemati pozitivan svojstvo . ",0,1
stanje stvar koji jesam skoro izvan nečiji mogućnost da jesam rešiti i zahtevati velik napor da se rešiti ili prevazići . ,0,1
Ispuštati vonj . ,0,1
ljudski tvorevina koji jesam neki stvoriti . ,0,1
Učiniti dobar . ,1,0
odbaciti ( dokument ) kao nevažeci ,0,1
osećanje velik utučenost i melanholija ,0,1
koji na sebe imati prljavština ili nečistoća . ,0,1
Onemogućen i jesam slobodan ; ne mpože da delovati po sopstven volja . ,0,1
svaki šteta proisteći iz povreda prava ,0,1
a commercial mix for making a caka ,1,0
koji nem noga ( ud ) ,1,0
osobina onaj što zasluživati poverenje . ,1,0
odrati koža s šta ,1,0
Započeti ili voditi rat . ,0,1
odsustvo moralan ili duhovan vrednost ,0,1
sticati znanje ili veština ,1,0
nepravedan postupanje prema neki osoba ili grupa na osnova predrasuda . ,0,1
obilno krvarenje kao posledica povreda krvni sud ,1,0
otkazati ili poništiti radnja ili njen posledica ,1,0
koji jesam nezavisan . ,0,1
postati nestabilan . ,0,1
odsustvo kvalitet koji biti činiti nešto vredan ili korisnim . ,0,1
koji se protiviti pravilo ili usvojen praksa . ,0,1
ne pridržavanje moralan princip . ,1,0
"koji misliti najgore o ljudski priroda i motiv ; koji imati podrugljiv neverica u , npr . u nesebičnost drugi ",0,1
Čovek koji nemati nikakav titula . ,1,0
proces promena u nizak stanje . ,0,1
okrutno ili nehuman postupanje ,0,1
"izazvati ljutnja , bes . ",0,1
"govoriti nerazgovetno , obično tih glas . ",0,1
osećanje naklonjenost ,1,0
stanje kada jesam učiniti prekršaj . ,0,1
"koji ne predstavljati teškoća , ne iziskivati napor . ",1,0
