X,Predicted,Real
Koji može da čini po slobodnoj volji; koji nije sputan ograničenjima.,0,1
koji zaslužuje sažaljenje ili podstiče na sažaljenje,1,0
Neko višeg ranga ili položaja ili kvaliteta.,0,1
Koji je u životu.,0,1
dati slobodu; osloboditi od kazne (kazne zatvora),0,1
"Promena nabolje, napredak u razvoju.",0,1
established or widely recognized as a model of authority or excellence,0,1
"presuda(odluka) da optuženi nije kriv, odluka o nepostojanju krivice,o oslobađanju od krivice",0,1
"Zaklanjati od opasnosti, povrede, uništenja ili štete.",0,1
Koji karakteriše životinje za razliku od biljaka.,0,1
Proizvesti smeh.,0,1
prijateljska narav,0,1
Učiniti savršenim ili potpunim.,1,0
"Koji ne predstavlja teškoću, ne iziskuje napor.",0,1
Upadljiv uspeh.,0,1
Psihološko stanje nekoga ko funkcioniše na zadovoljavajućem nivou emocionalnog prilagođavanja i ponašanja.,1,0
Voditi ili doprinositi uspehu.,1,0
"Imati želju, čežnju ili veliki apetit za nešto.",0,1
Nastrojen prema nečemu.,0,1
Koga motiviše briga za otklanjanje patnji drugih.,0,1
"prošireno značenje, naročito u psihološkom slislu, ogleda se u jačini strasti ili entuzijazma",0,1
"saglasno zakonu, prema zakonu",0,1
Nesmanjena i nenarušena celovitost ili ukupnost.,0,1
koji nema osećanja sažaljenja i topline,1,0
Koji odgovara za svoje postupke.,0,1
"kvalitet da čovek ne stavlja sebe prvo, već da je spreman da svoje vreme, novac ili trud posveti drugima",0,1
Pomoć u nevolji.,0,1
u rimskoj mitologiji boginja sreće i sretne slučajnosti; u grčkoj mitologiji joj odgovara nTiha,0,1
Koji nema neke izrazite kvalitete ili karakteristike.,1,0
kvalitet onoga što ima veliku cenu,0,1
Kome nedostaje lepota ili šarm.,1,0
"osobina onoga na šta se može osloniti, što je pouzdano",0,1
Sposobnost da se razume; razumeti i profitirati na iskustvu.,0,1
Čin kojim se nešto čini čistim.,0,1
Nagon za polnom prisnošću.,0,1
Načiniti napetim.,0,1
"Ono što je u saglasnosti s normom ili što čini normu (standard, socijalnu normu, ird).",0,1
bilo šta u skladu sa principima pravde,0,1
osobina da se radi ono što je ispravno i da se izbegava ono što nije,0,1
Umetnik nenadmašnih veština.,0,1
Profesor najvišeg ranga.,0,1
biti privlačan kome,0,1
Osećanje velike sreće.,0,1
osoba koja je umrla i proglašena za sveca procesom kanonizacije,0,1
radnja koju karakteriše dobro raspoloženje,0,1
Postati stabilan ili stabilniji.,0,1
koji nije veseo niti izaziva veselje,1,0
Stanje biti zaposlen ili imati posao.,0,1
Gledati nekoga sa divljenjem.,0,1
Odbolovati bolest ili prevazići šok.,0,1
