X,Predicted,Real
procep na zemljinoj kori (ili površini neke druge planete) kroz koju izbija lava ili gasovi,1,0
Tkanina koja se presavijena stavlja između nogu a pričvrsti se oko struka; nose je najčešće bebe.,1,0
informacija koja podržava statistiku procenu budućih događaja,1,0
"pratiti, otkriti ili utvrditi tok razvoja čega",1,0
Otvor tegle ili boce,1,0
unositi zarazne klice ili njihove produkte u živo tkivo radi dijagnoze ili posticanja imuniteta,1,0
pridružiti brojeve nečemu,1,0
svetlo žuto grožđe bez semena koje se koristi za grožđice i vino,1,0
osvetljenje u prozračnom,1,0
jova,1,0
okrugao plod sa hlebnom teksturom mesa; jede se kuvan ili pečen,1,0
savremeni persijski jezik kojim se govori u Iranu,1,0
peto slovo grčkog alfabeta,1,0
tikva koja ima žutu koru i žućkastu sredinu i obično izdužen vrat,1,0
"uređaj koji prima signal ili stimulans (kao toplota, pritisak, svetlo ili poret) i odgovara na njega na odgovarajući način",1,0
osoba koja profesionalno komponuje ili izvodi muziku,1,0
kombinacija određenog računara i određenog operativnog sistema,1,0
oružje za ubadanje ili sečenje s dugom oštricom,1,0
zaključiti rezonovanjem,1,0
Učiniti boljim.,0,1
Od velikog značaja ili važnosti.,0,1
prirodni žuti ili purpurno crveni pigment koji se javlja u biljnom ili životinjskom svetu,1,0
kuhinjski pribor kojim se seče testo da bi se dobio željeni oblik,1,0
unutrašnja deblja kost ljudske noge od kolena do gležnja knee and ankle,1,0
uvod u pozorišni komad,1,0
zrela jalapeno čili paprika osušena za potrebe kuvanja,1,0
dobiti,1,0
Biljka koja se penje ili uvija:?,1,0
Sedište u kolima.,1,0
Močvarna biljka umerenih područja,1,0
najviša tačka planine,1,0
"Beli prah od kalcijum sulfata od koga se sa vodom pravi semsa koja se brzo stvrdnjava; koristi se u građevini, za skulpture, u medicini kod preloma, itd.",1,0
kratak kritički prikaz,1,0
"nastati, početi postojati",1,0
tanka ovojnica koja sa unutrašnje strane obavija trbušnu šuljinu i prelazi na neke trbušne organe,1,0
iskrivljeno parče drveta koje kada se baci kako treba vrati bacaču,1,0
"uređaj za prikazivanje ulaznih signala kao slova na ekranu, obično ima tastaturu",1,0
"ručni alat sa tankim fleksibilnim sečivom, koji se koristi za mešanje ili širenje mekih supstanci",1,0
svaka šteta proistekla iz povrede prava,1,0
uobičajeni način da se softver učini dostupnim; korisnicima je dopušteno da se prijave kao 'gosti' bez lozinke i da odatle preuzmu sve što se tamo nalazi,1,0
predočiti dokaz za kakvu tvrdnju,1,0
zagovaranje za sistem vladavine u skladu sa ustavnim principima,1,0
lanac dugačak oko 400 milja od preko 200 ostrva na zapadu središnjeg Tihog okeana,1,0
uskladištena informacija koja se koristi da da identifikuje neku stavku u sistemu za skladištenje i pronalaženje informacija,1,0
označiti zvezdicom,1,0
stanje bola ili patnje zbog lošeg zdravlja,1,0
indonezijski jezik kojim se govori na Malim Sundskim ostrvima,1,0
Događaj gorenja (često destruktivnog).,1,0
kozji rogovi,1,0
meso američkog iverka; posebno je važna zimi,1,0
"U pravu, osoba koja potvrđuje verodostojnost dokumenta ili potpisa svojim sopstvenim potpisom",1,0
"Stanje povezanosti među ljudima, posebno emocionalne prirode,",1,0
Grci su ustali protiv Turaka 1821 i uz pomoć Rusa i Engleza izvojevali nezavisnost 1828,1,0
Rod dikotiledona iz porodice Cucurbitaceae; uključuje lubenice,1,0
osećanje intezivne nesreće,1,0
glavni grad Sirije,1,0
preterano velik,1,0
početak anotacije ili glose,1,0
prikupiti i zapaliti materijal za,1,0
neprekidan deo kružnice,1,0
kalkulator koji vodi evidenciju koliko puta se nešto desilo,1,0
najrasprostranjeniji bantu jezik; zvanični jezik Kenije i Tanzanije; funkcioniše kao lingva franka u istočnoj i centralnoj Africi,1,0
drevni iranski jezik,1,0
smanjenje u širinu,1,0
podnevni obrok,1,0
Prusi i Austrijanci su ratovali oko Šlezije a većina evrospkih zemalja je stala na jednu ili drugu stranu (1740-1748),1,0
tanka ploča ili sloj nekog tkiva,1,0
popustljivost i saosećanje koje prema počiniocima kakvog krivičnog dela pokazuju lica ili agencije zadužene za sprovođenje pravde,1,0
osoba koja voli ili je voljena,0,1
rukom pisan tekst koji liči na štampani tekst???,1,0
iskreno moliti ili tražiti nešto,1,0
dugačka i često iskrivljena ljuta crvena paprika,1,0
sirovi grašak malog zrna,1,0
bantu jezik,1,0
čadski jezik kojim se govori u Čadu,1,0
zatražiti od koga da dođe,1,0
politički sistem kojim upravljaju bogati ljudi,1,0
oštra strana koju obrazuje presek dveju površina nekog predmeta,1,0
ponavljanje reči u različitom padežu ili promena u samoj rečenici,1,0
baza podataka o rečima,1,0
vodnice,1,0
kravajac,1,0
švajcerski matematičar (1707-1783),1,0
prosečna vrednost nekih n brojeva izračunata primenom neke funkcije,1,0
knjiga ili dokument ispisan rukom,1,0
turkijski jezik kojim govore Turkmeni,1,0
novčana jedinica Sirije,1,0
krem preliven šećerom i ispečen,1,0
karakter ili simbol koji se nalazi iznad i odmah pored drugog karaktera,1,0
matrica koja ima isti broj vrsta i kolona,1,0
"hibrid između grejpfruta i mandarine, gaji se na Floridi",1,0
"odnositi se na što, odgovarati čemu",1,0
"glavni i najveći grad moderne države Izrael; sveti grad Jevreja, Hrišćana i Muslimana; bio je prestonica starog carstva",1,0
entitet koji ima fizičko postojanje,1,0
koristi se za proizvodnju fruktoze,1,0
činiti zvuke slične žuboru vode,1,0
elipsoidne bakterije zemljišta,1,0
mekan plavkasto-beli toksični metal; javlja se u rudama cinka,1,0
"Psoglavi majmun iz zapadne Afrike, izgled mu je ružan i odvratam; brada mu je žuta, a obrazni nabori plavi; bxuška i zdnjični žuljevi cu crveni.baboon of west Africa with red and blue muzzle and hindquarters",1,0
obožavanje mesta,1,0
Veliko bogatstvo.,0,1
"imenica koja može da se koristi sa označi osobu, mesto ili stvar",1,0
"oblik društvene organizacije u kojoj je žena glava porodice, a loza se prati preko ženske linije",1,0
pomorandža sa slatkom sočnom pulpom; često sa tankom korom,1,0
tekst koji sledi posle glavnog teksta knjige,1,0
ostrvo u Bizmarkovom arhipelagu; deo Papue Nove Gvineje,1,0
novčana jedinica Indonezije,1,0
glavni i najveći grad Lihtenštajna,1,0
testiranje ideje,1,0
uređaj koji se sastoji od ručke sa slobodnim štapićem na kraju i koji se koristi u ručnom trešenju,1,0
sportska grana koja razvija dobru vožnu biciklom ili motociklom,1,0
viski destilovan iz smeš koja sadrži bar 80 procenata kukuruza,1,0
zvečarka,1,0
tamno crvenkasto ljubičasto stono grožđe iz Kalifornije,1,0
odvojiti ili izolovati jednu stvar od druge i smestiti je grupu drugih stvari,1,0
redak pomivalentan metal iz grupe platinskih elemenata; nastaje kao fisioni produkt raspadanja urana u nuklearnim reaktorima i pri nuklearnim eksplozijama,1,0
objekat uveden predlogom,1,0
Morski konjic,1,0
"Tkanina sa obojenom mustrom koja je na njoj odštampana, obično pomoću izgraviranih valjaka.",1,0
autokratija u kojoj vlada monarh koji nasleđuje vlast,1,0
predškolska ustanova za decu od 4 do 6 godina da ih pripremi za osnovnu školu,1,0
Koji može da čini po slobodnoj volji; koji nije sputan ograničenjima.,0,1
odbiti ulazak ili članstvo,1,0
područje na severoistoku Južne Amerike koje uključuje Surinam i Gvajanu,1,0
pretvarati običan jezik u kod,1,0
zbirka basni za koju se veruje da ju je napisao Grčki pripovedač Ezop,1,0
trosložna metrička stopa u kojoj je samo prvi slog naglašen,1,0
zapis koji je u službi obožavanja božanstva,1,0
"Oktopod, lignja, hobotnica,...",1,0
CA,1,0
tečnost ili gusta masa koja se dobija zagrevanjem i mlevenjem zrna kakaoa; osnova svake čokolade,1,0
angažovati ili unajmiti za neki posao,0,1
severozapadni deo Crvenog mora koji se povezuje sa Sredozemnim morem preko Sueckog kanala,1,0
Raniji naziv za Čanophyta,1,0
osnovna SI jedinica za merenje električnu struju,1,0
morske zmije,1,0
merenje količine toplote,1,0
novčana jedinica Tadžikistana,1,0
žensko rublje i noćna odeća,1,0
suglasnik koji se artikuliše korišćenjem obeju usana ; / p / ili / b / ,1,0
narandžast koren; važan je izvor karotena,1,0
koji čini ili donosi dobro,0,1
odvojen deo celine,1,0
meso između vrata (glave) i grudi,1,0
potpuna izborna pobeda,1,0
ženske ovce,1,0
Sputati pomoću brave,1,0
znak (') koji se stavlja iznad vokala kako bi označio naročit način njegovog izgovora,1,0
kakav ritam opetovanim udarcima proizvoditi,1,0
supa sa von ton knedlama,1,0
Čin detaljnog pregledanja (kao pri traženju grešaka).,1,0
slatkovodna riba sa koštanim skeletom; nemasno meso ribe koja se često uzgaja; može da se peče ili dinsta,1,0
ostrvska država u jugoistočnom Karipskom moru,1,0
prevući niklom,1,0
podrška na koju se možete nasloniti dok sedite,1,0
zajednički naziv za novine i časopise,1,0
novčana jedinica Turkmenistana,1,0
tanki ravni komad odsečen od nekog predmeta,1,0
prostor koji ograničavaju kosti karlice i u kojoj je smeštena materica,1,0
Veliko drvo čiji medonosni cvet ima intenzivan miris,1,0
pozorište u kome se izvode opere,1,0
novčana jedinica Tanzanije,1,0
žestok rani pristalica kakvog principa ili reforme,1,0
sprovoditi istragu o nečemu,1,0
Nešto što se nudi (kao predlog ili zahtev).,1,0
YE,1,0
potok ili reka koja se uliva u veću,1,0
supstanca ili jedinjenje koje se dodaje da bi se izazvala hemijska reakcija,1,0
šppagete sa ćuftama u sosu od paradajza,1,0
utakmica sa palicom i loptom između dve ekipe od 9 igrača; ekipe se smenjuju pokušavajući da pomoću palice ostvare pogodak,1,0
"obrtanje normalnog reda reči (kao u ""sir ja volim"")",1,0
"dugačak, strm obronak ili stene; obično rezultat erozije",1,0
sloj tla između gornjeg sloja zemlje i stenovite podloge,1,0
Bizamko goveče,1,0
novčana jedinica bivše Jugoslavije,1,0
uputiti udarac nekome,1,0
najamni radnik koji radi poljske radove,1,0
svaki sistem pisanih znakova,1,0
diskusija među učesnicima na neku dogovorenu ozbiljnu temu,1,0
"severni rukavac Baltičkog mora, između Švedske i Finske",1,0
vežbati šta,1,0
žut ili narandžastocrven pigment koji proizvode biljke,1,0
tortilja punjena mesom zapečena u sosu od paradajza koji je začinjen čilijem,1,0
tačka preseka pravih ili tačka nasuprot osnovi figure,1,0
ćelija koja je deo kosti,1,0
promeniti upotrebu čega i učiniti dostupnim ili upotrebljivim,1,0
novčana jedinica Gambije,1,0
pripadnik naroda koji žive na jugu Benina i Togoa i na jugoistoku Gane,1,0
slatkovodna riba nemasnog mesa iz roda Micropterus,1,0
padež kojim se označava obraćanje,1,0
prenosivi zaklon (obično od platna razapetog preko kolaca i pričvršćenog za zemlju pomoću užadi i klinova),1,0
crni magnetni mineral koji se sastoji od magnezijum karbonata,1,0
tropsko voće bele boje sa primesama ružičaste u srodstvu sa krem jabukama; uzgaja se u južnoj Americi,1,0
"tčin dovođenja nečega do najvećemoguće tačke, vrednosti ili pozicije",1,0
izvršiti matematičke i logičke operacije (na podacima) prema programiranim naredbama kako bi se dobile potrebne informacije,1,0
ćelija iz koje se razvija kost,1,0
tanak deo sa prednje četvrti životinje,1,0
"izvršna, zakonodavna i sudska grana savezne vlade Sjedinjenih Država",1,0
pomiloovati obično grupu ljudi,1,0
krompir koji se peče i služi sa ljuskom,1,0
Sastoji se od svih živih glavonožaca osim porodice Nautilidae: redovi Octopoda (hobotnice) i Decapoda (lignje),1,0
Mladunče zeca,1,0
"biljka sa tankim, belim stabljikama koje nose tamno-zelene listove i formiraju zdužene glavice",1,0
usoljena ikra jesetre ili druge velike ribe; obično se služi kao predjelo,1,0
gajiti osećanja dubokog poštovanja i straha pred autoritetom.,0,1
organsko jedinjenje koje sadrži samo ugljenik i vodonik,1,0
"postepeno formiranje novog tla, povlačenjem mora ili deponovanjem sedimenta",1,0
protivno zakonu ili zakonom zabranjeno,1,0
osnovna novčana jedinica Ruande,1,0
komad jagnjetine,1,0
zaštitna obloga za mehanički deo,1,0
okrugle tikve srednje veličine čija unutrašnjost liči na špagete,1,0
ET,1,0
zlonamerno zadovoljstvo,1,0
anatolski jezik,1,0
određivanje matrica koja kada se pomnoži s datom matricom daje jediničnu matricu,1,0
runolist,1,0
oglasiti se protiv čega,1,0
turkijski jezik kojim govore Kazasi,1,0
napraviti širim,1,0
sijuski jezik kojim govori narod Tutelo,1,0
Cvrčci.,1,0
teorijska raspodela brojeva uspešnih pokušaja u konačnom skupu nezavisnih pokušaja sa konstantnom verovatnoćom uspeha,1,0
"blag, pljosnat luk koji raste u toplim područjima",1,0
Drveni duvački instrument koji ima dva jezička od trske,1,0
karakter koji se dodaje na kraj bloka podataka koji se transmituju i koristi se za proveru ispravnosti transmisije,1,0
samohodno vozilo koje se kreće po šinama,1,0
"zamenica (kao 'koji' ili 'čiji') kojom se odnosna rečenica uvodi u imeničku sintagmu, pri čemu upućuje na centar te sintagme",1,0
prozračna pregrada nalik staklu koja vozaču obezbeđuje vidljivos a istovremeno ga štiti,1,0
Škotski dramski pisac i romanopisac koji je stvorio lik Petra Pana (1860-1937),1,0
zao postupak,1,0
Napraviti od komponenata,1,0
odnosi se na pića koja sadrže alkohol,1,0
Medicinar koji se smatra ocem medicine; autor Hipokratove zakletve (460-377 p.n.e).,1,0
dodatak jelu za poboljšanje ukusa,1,0
ukrasiti utiskivanjem skupocenog ili plemenitog materijala u jednostavnu podlogu,1,0
glagolsko vreme kojim se izražavaju stanja ili događaji koji su se već ostvarili,1,0
muskogijski jezik kojim govori narod Hičiti,1,0
